asset_id,asset_type,country,city,geo_lat,geo_lon,location_quality,currency_code,valuation_date,age_years,base_value_hint,year_built,floor,floors_total,bedrooms,bathrooms,parking_slots,area_m2,land_area_m2,frontage_m,road_width_m,zoning,condition_grade,occupancy,monthly_rent,flood_risk_zone,school_dist_km,metro_dist_km,shape_quality,road_access,year_make_model,vehicle_year,odometer_km,engine_cc,accident_history,service_records_count,ownership_count,deposit_amount,interest_rate_apy,maturity_months,inspection_needed,legal_status,ownership_verified,lien_count,registry_id,requested_amount,market_value,estimated_value,LTV,CCR,quality_score
A-000171,Deposit,FR,Paris,48.88147,2.34188,C,USD,2025-10-30,26,10692.0,,,,,,,,,,,,,,,,,,,,,,,,,,,447425.0,0.7,31.0,True,Clean,False,0,REG-434963765,170732.0,447425.0,446062.08,0.3828,2.6126,0.706
A-000172,Deposit,DE,Berlin,52.52303,13.42101,B,USD,2025-10-30,28,277492.0,,,,,,,,,,,,,,,,,,,,,,,,,,,335927.0,1.61,21.0,False,Clean,True,0,REG-879648195,215874.0,335927.0,328471.07,0.6572,1.5216,0.868
A-000173,Land Plot,VN,Ho Chi Minh,10.77652,106.70276,C,USD,2025-10-30,44,349380.0,,,,,,,,7419.0,9.11,,Industrial,,,,,,,B,False,,,,,,,,,,,False,Pending Verification,True,0,REG-322454963,1599058.0,4781678.99,4999269.65,0.3199,3.1264,0.718
A-000174,House,VN,Hanoi,21.02128,105.82652,B,USD,2025-10-30,6,419791.0,2019.0,0.0,4.0,5.0,1.0,1.0,1562.0,2728.0,11.79,9.27,Residential,C,tenant,4294.0,0.0,3.69,1.83,,,,,,,,,,,,,True,Clean,True,1,REG-751011601,146344.0,291926.45,294518.63,0.4969,2.0125,0.818
A-000175,Car,JP,Tokyo,35.6813,139.69841,C,USD,2025-10-30,59,34124.0,,,,,,,,,,,,,,,,,,,,2013 Hyundai Civic,2013.0,42017.0,2958.0,0.0,6.0,1.0,,,,False,Clean,False,1,REG-911214587,5641.0,13059.19,12453.03,0.453,2.2076,0.66
A-000176,Deposit,US,New York,40.7106,-74.01566,C,USD,2025-10-30,49,20775.0,,,,,,,,,,,,,,,,,,,,,,,,,,,349021.0,3.58,24.0,False,Clean,False,0,REG-944307894,110830.0,349021.0,359931.6,0.3079,3.2476,0.749
A-000177,Apartment,US,San Jose,37.3207,-121.89556,A,USD,2025-10-30,20,81141.0,2005.0,10.0,12.0,4.0,3.0,0.0,322.0,70.0,11.83,11.38,Industrial,E,owner,3019.0,0.0,2.58,1.68,,,,,,,,,,,,,False,Clean,True,0,REG-810602382,38126.0,53447.08,52126.03,0.7314,1.3672,0.942
A-000178,Condo,UK,London,51.48574,-0.09896,C,USD,2025-10-30,44,135921.0,1981.0,17.0,12.0,4.0,3.0,0.0,256.0,498.0,19.29,3.07,Mixed,C,owner,5135.0,0.0,0.89,1.25,,,,,,,,,,,,,True,Clean,True,1,REG-279166861,26381.0,52034.02,55229.94,0.4777,2.0935,0.655
A-000179,Car,FR,Paris,48.85769,2.37129,C,USD,2025-10-30,27,23074.0,,,,,,,,,,,,,,,,,,,,2018 Mazda C-Class,2018.0,178280.0,1416.0,1.0,14.0,2.0,,,,True,Clean,False,1,REG-713235444,4665.0,12083.5,11689.96,0.3991,2.5059,0.747
A-000180,Deposit,DE,Berlin,52.51432,13.4485,A,USD,2025-10-30,40,41490.0,,,,,,,,,,,,,,,,,,,,,,,,,,,466856.0,5.11,8.0,True,Clean,False,2,REG-489092765,253125.0,466856.0,454290.59,0.5572,1.7947,0.832
A-000181,Apartment,VN,Ho Chi Minh,10.79408,106.73882,C,USD,2025-10-30,9,119245.0,2016.0,8.0,14.0,5.0,3.0,1.0,227.0,885.0,9.86,11.91,Industrial,C,vacant,2825.0,0.0,0.1,2.34,,,,,,,,,,,,,False,Clean,True,1,REG-830901322,32382.0,57866.74,61036.46,0.5305,1.8849,0.751
A-000182,Apartment,VN,Hanoi,20.99382,105.85221,C,USD,2025-10-30,4,233766.0,2021.0,22.0,8.0,1.0,3.0,0.0,329.0,785.0,16.56,25.6,Mixed,B,tenant,5993.0,0.0,0.79,0.44,,,,,,,,,,,,,False,Clean,True,1,REG-553539667,84443.0,118925.27,118676.73,0.7115,1.4054,0.744
A-000183,Apartment,JP,Tokyo,35.67537,139.70189,B,USD,2025-10-30,48,248685.0,1977.0,10.0,5.0,2.0,3.0,2.0,170.0,292.0,24.9,11.86,Residential,A,owner,4835.0,0.0,2.36,0.96,,,,,,,,,,,,,False,Clean,False,2,REG-909645602,61812.0,112263.23,115950.06,0.5331,1.8759,0.867
A-000184,Deposit,US,New York,40.71081,-74.01625,B,USD,2025-10-30,23,104978.0,,,,,,,,,,,,,,,,,,,,,,,,,,,263625.0,5.4,23.0,True,Clean,False,0,REG-690442843,158512.0,263625.0,261163.29,0.6069,1.6476,0.799
A-000185,House,US,San Jose,37.34943,-121.91671,C,USD,2025-10-30,50,273049.0,1975.0,0.0,4.0,2.0,2.0,2.0,2662.0,1100.0,20.71,8.12,Industrial,B,vacant,3101.0,0.0,2.57,0.61,,,,,,,,,,,,,False,Clean,True,0,REG-232970259,42426.0,103903.91,108719.11,0.3902,2.5626,0.719
A-000186,Land Plot,UK,London,51.5082,-0.10838,A,USD,2025-10-30,21,117622.0,,,,,,,,3151.0,18.59,,Commercial,,,,,,,B,True,,,,,,,,,,,False,Clean,True,1,REG-350559709,424546.0,933838.83,973567.18,0.4361,2.2932,0.868
A-000187,Deposit,FR,Paris,48.86727,2.34855,A,USD,2025-10-30,14,207040.0,,,,,,,,,,,,,,,,,,,,,,,,,,,202047.0,2.81,10.0,False,Clean,True,2,REG-901013205,81952.0,202047.0,202839.53,0.404,2.4751,0.876
A-000188,Apartment,DE,Berlin,52.56065,13.38953,B,USD,2025-10-30,52,143455.0,1973.0,8.0,37.0,3.0,1.0,0.0,353.0,53.0,23.18,7.62,Mixed,C,owner,2554.0,1.0,4.42,0.09,,,,,,,,,,,,,True,Clean,True,1,REG-805745392,21811.0,68275.61,62650.46,0.3481,2.8724,0.666
A-000189,Apartment,VN,Ho Chi Minh,10.79573,106.69922,B,USD,2025-10-30,2,153104.0,2023.0,18.0,35.0,0.0,1.0,1.0,240.0,987.0,5.58,7.13,Industrial,B,tenant,4892.0,0.0,1.12,2.04,,,,,,,,,,,,,False,Clean,False,0,REG-122300087,83255.0,122944.44,117251.64,0.7101,1.4083,0.855
A-000190,House,VN,Hanoi,21.03454,105.86381,B,USD,2025-10-30,8,283916.0,2017.0,0.0,4.0,4.0,3.0,2.0,2573.0,4812.0,10.47,22.16,Residential,D,vacant,4541.0,0.0,3.42,0.89,,,,,,,,,,,,,True,Clean,True,1,REG-865933287,124923.0,188601.54,191022.19,0.654,1.5291,0.808
A-000191,Land Plot,JP,Tokyo,35.69438,139.70247,D,USD,2025-10-30,12,122563.0,,,,,,,,6897.0,22.03,,Agricultural,,,,,,,A,True,,,,,,,,,,,True,Clean,True,0,REG-745317524,594868.0,1132288.0,1132828.79,0.5251,1.9043,0.636
A-000192,Apartment,US,New York,40.67531,-74.00726,B,USD,2025-10-30,19,148661.0,2006.0,3.0,13.0,1.0,3.0,0.0,184.0,790.0,17.33,12.1,Residential,C,vacant,3972.0,0.0,2.27,0.23,,,,,,,,,,,,,False,Clean,True,0,REG-529068674,56663.0,86876.6,89996.98,0.6296,1.5883,0.846
A-000193,Deposit,US,San Jose,37.30122,-121.91645,C,USD,2025-10-30,41,279078.0,,,,,,,,,,,,,,,,,,,,,,,,,,,105498.0,1.2,34.0,False,Clean,True,0,REG-572330068,50059.0,105498.0,101589.2,0.4928,2.0294,0.682
A-000194,Car,UK,London,51.49536,-0.12357,C,USD,2025-10-30,46,46909.0,,,,,,,,,,,,,,,,,,,,2016 Toyota CX-5,2016.0,37200.0,1034.0,0.0,1.0,1.0,,,,False,Clean,True,1,REG-542444150,8099.0,21387.61,21687.95,0.3734,2.6779,0.731
A-000195,Land Plot,FR,Paris,48.8787,2.36822,A,USD,2025-10-30,25,144701.0,,,,,,,,3158.0,28.53,,Residential,,,,,,,B,False,,,,,,,,,,,True,Clean,False,0,REG-747935353,1012678.0,1479964.35,1485217.83,0.6818,1.4666,0.895
A-000196,Land Plot,DE,Berlin,52.55089,13.39654,B,USD,2025-10-30,37,257113.0,,,,,,,,3838.0,39.15,,Agricultural,,,,,,,B,False,,,,,,,,,,,False,Clean,True,2,REG-672063555,1116320.0,2147072.65,2286562.26,0.4882,2.0483,0.76
A-000197,Car,VN,Ho Chi Minh,10.77644,106.71516,C,USD,2025-10-30,57,62798.0,,,,,,,,,,,,,,,,,,,,2018 BMW F-150,2018.0,161207.0,3463.0,0.0,1.0,1.0,,,,True,Clean,False,1,REG-137926381,17083.0,35342.13,35227.19,0.4849,2.0621,0.727
A-000198,Condo,VN,Hanoi,21.02892,105.85855,C,USD,2025-10-30,1,276370.0,2024.0,17.0,1.0,2.0,1.0,2.0,233.0,324.0,18.66,9.95,Residential,C,owner,3720.0,1.0,3.35,2.66,,,,,,,,,,,,,False,Clean,False,0,REG-829040431,43313.0,143914.77,156732.01,0.2764,3.6186,0.557
A-000199,Condo,JP,Tokyo,35.67046,139.72097,D,USD,2025-10-30,2,211412.0,2023.0,24.0,4.0,5.0,3.0,2.0,183.0,254.0,7.7,20.91,Commercial,C,vacant,3095.0,1.0,1.17,1.33,,,,,,,,,,,,,False,Clean,True,0,REG-304114428,28730.0,77299.34,76121.04,0.3774,2.6495,0.565
A-000200,Land Plot,US,New York,40.70509,-73.98703,C,USD,2025-10-30,9,219183.0,,,,,,,,297.0,52.6,,Commercial,,,,,,,B,True,,,,,,,,,,,False,Clean,True,1,REG-837896608,58469.0,104530.39,108995.09,0.5364,1.8642,0.734
A-000201,House,US,San Jose,37.34471,-121.9125,D,USD,2025-10-30,18,332821.0,2007.0,0.0,2.0,3.0,3.0,2.0,351.0,763.0,27.66,17.35,Mixed,C,owner,3516.0,0.0,2.09,0.67,,,,,,,,,,,,,False,Pending Verification,False,0,REG-286617999,36073.0,104074.47,99854.83,0.3613,2.7681,0.602
A-000202,House,UK,London,51.48516,-0.14708,A,USD,2025-10-30,52,452783.0,1973.0,0.0,5.0,1.0,1.0,1.0,1043.0,4798.0,28.55,22.3,Residential,C,vacant,413.0,0.0,3.66,1.45,,,,,,,,,,,,,False,Clean,True,1,REG-182018300,158782.0,245262.68,239252.04,0.6637,1.5068,0.871
A-000203,Deposit,FR,Paris,48.83443,2.35803,B,USD,2025-10-30,59,161347.0,,,,,,,,,,,,,,,,,,,,,,,,,,,361253.0,0.92,9.0,False,Pending Verification,False,1,REG-230484279,144918.0,361253.0,347604.02,0.4169,2.3986,0.772
A-000204,Car,DE,Berlin,52.51173,13.40476,B,USD,2025-10-30,22,19187.0,,,,,,,,,,,,,,,,,,,,2011 Mercedes Corolla,2011.0,37868.0,2622.0,1.0,7.0,3.0,,,,False,Clean,False,0,REG-108063035,1744.0,5126.0,5295.81,0.3293,3.0366,0.784
A-000205,Condo,VN,Ho Chi Minh,10.74764,106.74893,B,USD,2025-10-30,21,288461.0,2004.0,21.0,17.0,1.0,1.0,1.0,237.0,184.0,16.88,7.12,Commercial,C,owner,969.0,1.0,2.32,0.95,,,,,,,,,,,,,False,Clean,True,1,REG-340776088,67443.0,158576.06,165619.67,0.4072,2.4557,0.666
A-000206,Condo,VN,Hanoi,20.99156,105.81132,A,USD,2025-10-30,15,288847.0,2010.0,11.0,26.0,4.0,2.0,1.0,205.0,647.0,17.28,12.59,Mixed,C,tenant,4871.0,0.0,2.2,1.76,,,,,,,,,,,,,False,Disputed,False,1,REG-816819982,152305.0,214279.56,193172.86,0.7884,1.2683,0.92
A-000207,Car,JP,Tokyo,35.66546,139.73768,B,USD,2025-10-30,22,10393.0,,,,,,,,,,,,,,,,,,,,2021 Mercedes Sportage,2021.0,49317.0,3335.0,0.0,7.0,2.0,,,,False,Clean,False,0,REG-401788330,3782.0,8470.9,8278.14,0.4569,2.1888,0.802
A-000208,House,US,New York,40.6901,-74.03089,A,USD,2025-10-30,47,369614.0,1978.0,0.0,2.0,4.0,3.0,2.0,2735.0,4420.0,14.21,20.47,Residential,B,owner,581.0,0.0,1.74,0.91,,,,,,,,,,,,,True,Clean,False,0,REG-222189859,105782.0,201358.4,190042.34,0.5566,1.7965,0.863
A-000209,Condo,US,San Jose,37.32184,-121.88433,D,USD,2025-10-30,4,231061.0,2021.0,5.0,19.0,0.0,3.0,2.0,240.0,835.0,8.85,8.92,Residential,C,tenant,1939.0,0.0,1.69,0.95,,,,,,,,,,,,,True,Clean,False,1,REG-237611817,40725.0,89917.61,91543.32,0.4449,2.2478,0.591
A-000210,Car,UK,London,51.51374,-0.08554,D,USD,2025-10-30,53,55102.0,,,,,,,,,,,,,,,,,,,,2019 Ford CX-5,2019.0,193125.0,2099.0,0.0,4.0,2.0,,,,False,Clean,True,1,REG-844966601,25023.0,32266.1,33290.08,0.7517,1.3304,0.686
A-000211,Deposit,FR,Paris,48.86393,2.32551,A,USD,2025-10-30,30,273499.0,,,,,,,,,,,,,,,,,,,,,,,,,,,322587.0,3.95,27.0,False,Clean,True,1,REG-818588970,165717.0,322587.0,319784.33,0.5182,1.9297,0.891
A-000212,House,DE,Berlin,52.51937,13.38113,C,USD,2025-10-30,31,422444.0,1994.0,0.0,1.0,0.0,2.0,1.0,1454.0,2176.0,4.81,21.64,Commercial,B,owner,5913.0,0.0,1.61,1.89,,,,,,,,,,,,,False,Clean,True,0,REG-100373571,46525.0,153466.43,155345.93,0.2995,3.339,0.664
A-000213,Car,VN,Ho Chi Minh,10.76743,106.70363,B,USD,2025-10-30,38,7113.0,,,,,,,,,,,,,,,,,,,,2013 Hyundai Civic,2013.0,247326.0,2402.0,0.0,9.0,2.0,,,,False,Disputed,False,0,REG-247368563,2013.0,2523.47,2462.79,0.8174,1.2234,0.85
A-000214,Apartment,VN,Hanoi,21.04215,105.85721,C,USD,2025-10-30,7,229822.0,2018.0,17.0,14.0,2.0,2.0,2.0,388.0,806.0,6.71,6.62,Residential,C,owner,417.0,0.0,2.55,1.85,,,,,,,,,,,,,True,Disputed,False,1,REG-794869117,42092.0,117334.72,118337.57,0.3557,2.8114,0.676
A-000215,Car,JP,Tokyo,35.71701,139.68297,C,USD,2025-10-30,54,53820.0,,,,,,,,,,,,,,,,,,,,2013 Honda F-150,2013.0,20097.0,2872.0,0.0,6.0,3.0,,,,True,Clean,False,0,REG-771563169,6820.0,19119.64,18444.36,0.3698,2.7045,0.677
A-000216,Car,US,New York,40.69709,-73.99535,D,USD,2025-10-30,44,26740.0,,,,,,,,,,,,,,,,,,,,2017 Honda Elantra,2017.0,58510.0,2973.0,0.0,13.0,3.0,,,,False,Clean,True,0,REG-112685180,10673.0,13543.54,13131.07,0.8128,1.2303,0.668
A-000217,Condo,US,San Jose,37.34403,-121.91018,A,USD,2025-10-30,37,227614.0,1988.0,16.0,31.0,5.0,3.0,0.0,203.0,461.0,22.67,10.11,Industrial,D,owner,5857.0,0.0,2.38,0.53,,,,,,,,,,,,,False,Disputed,False,0,REG-583299943,70566.0,124812.21,133163.37,0.5299,1.8871,0.838
A-000218,Deposit,UK,London,51.47337,-0.14656,B,USD,2025-10-30,16,158090.0,,,,,,,,,,,,,,,,,,,,,,,,,,,410304.0,4.27,26.0,False,Pending Verification,True,2,REG-491340210,209853.0,410304.0,432081.27,0.4857,2.059,0.85
A-000219,Land Plot,FR,Paris,48.86147,2.33508,D,USD,2025-10-30,56,346992.0,,,,,,,,7179.0,43.5,,Commercial,,,,,,,A,True,,,,,,,,,,,False,Clean,False,1,REG-464273561,1267908.0,3474878.63,3541654.32,0.358,2.7933,0.599
A-000220,House,DE,Berlin,52.51265,13.39545,D,USD,2025-10-30,11,148470.0,2014.0,0.0,4.0,3.0,2.0,2.0,1267.0,2062.0,15.57,18.91,Mixed,C,tenant,3198.0,0.0,4.12,2.31,,,,,,,,,,,,,True,Clean,True,0,REG-158749510,27341.0,47406.32,50066.12,0.5461,1.8312,0.693
A-000221,Car,VN,Ho Chi Minh,10.78068,106.70601,C,USD,2025-10-30,26,45279.0,,,,,,,,,,,,,,,,,,,,2017 Mazda Elantra,2017.0,198025.0,1051.0,0.0,12.0,2.0,,,,False,Clean,False,0,REG-102754994,8220.0,24950.69,24090.71,0.3412,2.9307,0.721
A-000222,Car,VN,Hanoi,21.02794,105.879,C,USD,2025-10-30,4,61906.0,,,,,,,,,,,,,,,,,,,,2017 Toyota Elantra,2017.0,171320.0,1227.0,0.0,14.0,1.0,,,,False,Clean,True,1,REG-390783516,12429.0,34173.85,32723.98,0.3798,2.6329,0.743
A-000223,House,JP,Tokyo,35.68444,139.68946,B,USD,2025-10-30,4,384104.0,2021.0,0.0,4.0,3.0,1.0,1.0,2683.0,1258.0,28.76,11.47,Industrial,C,tenant,4261.0,0.0,1.63,1.43,,,,,,,,,,,,,True,Clean,True,0,REG-999831177,105721.0,294435.49,307210.68,0.3441,2.9059,0.826
A-000224,House,US,New York,40.69401,-74.00315,A,USD,2025-10-30,35,199929.0,1990.0,0.0,1.0,2.0,3.0,2.0,634.0,3650.0,4.68,17.09,Mixed,B,owner,1302.0,0.0,0.54,1.84,,,,,,,,,,,,,False,Clean,False,0,REG-946244532,71862.0,108870.64,104983.24,0.6845,1.4609,0.854
A-000225,Apartment,US,San Jose,37.34828,-121.89884,B,USD,2025-10-30,45,136712.0,1980.0,4.0,34.0,4.0,3.0,2.0,317.0,746.0,4.5,10.37,Mixed,C,vacant,2810.0,0.0,2.0,1.41,,,,,,,,,,,,,True,Clean,True,0,REG-497623776,40730.0,60679.28,61669.26,0.6605,1.5141,0.786
A-000226,House,UK,London,51.50087,-0.11508,A,USD,2025-10-30,36,211191.0,1989.0,0.0,2.0,2.0,2.0,0.0,1175.0,2753.0,7.59,9.4,Residential,A,owner,4827.0,1.0,2.57,0.22,,,,,,,,,,,,,True,Clean,True,1,REG-563102012,89446.0,125211.17,131606.61,0.6796,1.4714,0.766
A-000227,House,FR,Paris,48.86303,2.34058,D,USD,2025-10-30,27,380084.0,1998.0,0.0,2.0,2.0,2.0,0.0,1690.0,3689.0,25.9,29.29,Residential,C,tenant,1977.0,0.0,0.85,1.27,,,,,,,,,,,,,False,Disputed,True,0,REG-914156145,63980.0,89827.89,93618.36,0.6834,1.4632,0.63
A-000228,House,DE,Berlin,52.55909,13.41705,A,USD,2025-10-30,59,460314.0,1966.0,0.0,2.0,0.0,3.0,2.0,879.0,174.0,5.05,16.38,Industrial,C,tenant,5393.0,0.0,2.88,0.56,,,,,,,,,,,,,False,Clean,False,1,REG-999209490,192296.0,276603.86,258287.4,0.7445,1.3432,0.934
A-000229,Land Plot,VN,Ho Chi Minh,10.7895,106.68616,B,USD,2025-10-30,51,108434.0,,,,,,,,7969.0,10.9,,Residential,,,,,,,B,False,,,,,,,,,,,False,Clean,True,1,REG-880736975,1113029.0,2034956.56,1916735.74,0.5807,1.7221,0.847
A-000230,House,VN,Hanoi,21.01071,105.81972,B,USD,2025-10-30,24,446870.0,2001.0,0.0,1.0,2.0,3.0,0.0,1004.0,3779.0,17.41,26.69,Industrial,B,owner,1373.0,0.0,2.75,0.6,,,,,,,,,,,,,False,Clean,False,0,REG-814927033,77181.0,225422.54,228932.48,0.3371,2.9662,0.848
A-000231,Deposit,JP,Tokyo,35.70313,139.70531,C,USD,2025-10-30,33,205590.0,,,,,,,,,,,,,,,,,,,,,,,,,,,387598.0,2.24,23.0,True,Clean,True,0,REG-994515881,209589.0,387598.0,386567.83,0.5422,1.8444,0.666
A-000232,Land Plot,US,New York,40.72058,-74.00244,B,USD,2025-10-30,41,212584.0,,,,,,,,1206.0,20.12,,Commercial,,,,,,,D,False,,,,,,,,,,,True,Clean,False,0,REG-990692645,262469.0,593985.99,561977.97,0.467,2.1411,0.837
A-000233,Condo,US,San Jose,37.34039,-121.86199,B,USD,2025-10-30,22,237784.0,2003.0,16.0,39.0,5.0,1.0,0.0,127.0,876.0,8.17,20.84,Mixed,C,owner,3801.0,0.0,2.99,1.63,,,,,,,,,,,,,False,Clean,True,1,REG-122035097,58991.0,122363.48,117364.88,0.5026,1.9895,0.778
A-000234,Condo,UK,London,51.53571,-0.10226,A,USD,2025-10-30,50,246404.0,1975.0,24.0,27.0,4.0,2.0,2.0,51.0,505.0,27.73,20.38,Residential,B,tenant,5301.0,1.0,2.43,0.94,,,,,,,,,,,,,True,Clean,True,1,REG-951450892,55611.0,142261.2,135362.83,0.4108,2.4341,0.778
A-000235,Car,FR,Paris,48.83254,2.34043,D,USD,2025-10-30,56,60715.0,,,,,,,,,,,,,,,,,,,,2024 Honda F-150,2024.0,31063.0,1351.0,1.0,14.0,2.0,,,,False,Clean,True,1,REG-389646252,22341.0,48404.91,47769.89,0.4677,2.1382,0.596
A-000236,Condo,DE,Berlin,52.54544,13.39503,B,USD,2025-10-30,55,278916.0,1970.0,13.0,5.0,3.0,2.0,0.0,343.0,869.0,9.07,10.16,Commercial,B,owner,3741.0,0.0,1.76,1.35,,,,,,,,,,,,,False,Pending Verification,False,1,REG-674732075,84885.0,131630.35,133539.87,0.6357,1.5732,0.782
A-000237,Land Plot,VN,Ho Chi Minh,10.77985,106.70733,A,USD,2025-10-30,11,109578.0,,,,,,,,6021.0,30.5,,Commercial,,,,,,,C,True,,,,,,,,,,,False,Clean,True,2,REG-926556589,548789.0,1515054.76,1492040.56,0.3678,2.7188,0.934
A-000238,Car,VN,Hanoi,21.02273,105.82362,C,USD,2025-10-30,27,15614.0,,,,,,,,,,,,,,,,,,,,2011 Mercedes C-Class,2011.0,30557.0,2417.0,0.0,14.0,2.0,,,,False,Clean,False,1,REG-466960146,1619.0,5101.81,5043.79,0.321,3.1154,0.734
A-000239,Car,JP,Tokyo,35.61854,139.69358,A,USD,2025-10-30,2,27227.0,,,,,,,,,,,,,,,,,,,,2022 BMW F-150,2022.0,194703.0,4489.0,0.0,0.0,1.0,,,,False,Disputed,True,2,REG-945307842,15439.0,23241.37,22197.81,0.6955,1.4378,0.859
A-000240,House,US,New York,40.72522,-74.01706,C,USD,2025-10-30,31,457691.0,1994.0,0.0,4.0,2.0,3.0,2.0,1366.0,3836.0,13.71,6.62,Commercial,B,owner,3005.0,0.0,1.71,1.81,,,,,,,,,,,,,True,Clean,False,0,REG-313559598,103129.0,176753.16,187186.25,0.5509,1.8151,0.696
A-000241,House,US,San Jose,37.34088,-121.89108,B,USD,2025-10-30,36,413771.0,1989.0,0.0,1.0,4.0,2.0,2.0,2424.0,1311.0,19.73,14.07,Commercial,B,vacant,744.0,0.0,0.81,0.4,,,,,,,,,,,,,True,Clean,True,0,REG-969877573,67891.0,209047.65,208609.51,0.3254,3.0727,0.832
A-000242,Land Plot,UK,London,51.53679,-0.11223,B,USD,2025-10-30,26,245543.0,,,,,,,,4960.0,52.79,,Agricultural,,,,,,,A,False,,,,,,,,,,,False,Clean,False,0,REG-573054856,1485222.0,3081027.16,2596741.1,0.572,1.7484,0.866
A-000243,Condo,FR,Paris,48.84789,2.38039,A,USD,2025-10-30,28,283612.0,1997.0,20.0,20.0,0.0,2.0,2.0,127.0,537.0,18.81,8.79,Industrial,C,tenant,1558.0,0.0,1.92,0.51,,,,,,,,,,,,,True,Pending Verification,False,1,REG-553380703,80083.0,155409.42,142799.75,0.5608,1.7831,0.863
A-000244,Car,DE,Berlin,52.50611,13.46041,D,USD,2025-10-30,52,15577.0,,,,,,,,,,,,,,,,,,,,2015 Hyundai F-150,2015.0,90821.0,1461.0,0.0,6.0,2.0,,,,True,Clean,False,2,REG-955076791,5184.0,6667.12,6794.48,0.763,1.3107,0.602
A-000245,Deposit,VN,Ho Chi Minh,10.75809,106.73228,C,USD,2025-10-30,2,101744.0,,,,,,,,,,,,,,,,,,,,,,,,,,,236688.0,4.98,34.0,False,Clean,False,0,REG-489176169,119361.0,236688.0,229671.08,0.5197,1.9242,0.707
A-000246,Car,VN,Hanoi,21.02586,105.84531,C,USD,2025-10-30,1,6034.0,,,,,,,,,,,,,,,,,,,,2013 Honda F-150,2013.0,127648.0,4499.0,0.0,8.0,2.0,,,,True,Pending Verification,True,1,REG-485225362,1565.0,2400.96,2451.64,0.6383,1.5665,0.703
A-000247,Car,JP,Tokyo,35.66387,139.70103,C,USD,2025-10-30,2,49348.0,,,,,,,,,,,,,,,,,,,,2019 Hyundai Corolla,2019.0,86392.0,3360.0,0.0,12.0,2.0,,,,True,Clean,True,0,REG-369433308,18069.0,24435.78,24000.07,0.7529,1.3282,0.688
A-000248,Apartment,US,New York,40.73259,-74.01643,B,USD,2025-10-30,44,211822.0,1981.0,1.0,8.0,2.0,3.0,0.0,327.0,319.0,6.26,28.64,Residential,C,tenant,3681.0,0.0,1.89,1.12,,,,,,,,,,,,,True,Clean,False,0,REG-222943962,67757.0,98542.84,102254.03,0.6626,1.5091,0.769
A-000249,Land Plot,US,San Jose,37.30503,-121.87267,C,USD,2025-10-30,14,246254.0,,,,,,,,5684.0,35.49,,Industrial,,,,,,,A,True,,,,,,,,,,,False,Clean,True,0,REG-726290890,1180563.0,2450655.51,2487553.16,0.4746,2.1071,0.727
A-000250,Car,UK,London,51.52411,-0.11264,D,USD,2025-10-30,50,30599.0,,,,,,,,,,,,,,,,,,,,2020 Mazda CX-5,2020.0,60130.0,4470.0,0.0,4.0,2.0,,,,False,Clean,True,0,REG-725534548,8602.0,20958.38,20883.51,0.4119,2.4278,0.687
A-000251,Condo,FR,Paris,48.85303,2.37455,B,USD,2025-10-30,59,210154.0,1966.0,9.0,35.0,3.0,1.0,0.0,280.0,455.0,7.14,15.57,Residential,B,vacant,5231.0,0.0,2.35,1.88,,,,,,,,,,,,,True,Disputed,False,0,REG-739150245,49762.0,100563.45,102618.42,0.4849,2.0622,0.788
A-000252,Land Plot,DE,Berlin,52.53948,13.40076,B,USD,2025-10-30,17,225823.0,,,,,,,,6076.0,39.64,,Industrial,,,,,,,B,True,,,,,,,,,,,True,Clean,False,1,REG-425924642,1292480.0,3429533.4,3025279.3,0.4272,2.3407,0.842
A-000253,Deposit,VN,Ho Chi Minh,10.79161,106.67244,A,USD,2025-10-30,31,170808.0,,,,,,,,,,,,,,,,,,,,,,,,,,,402329.0,3.77,18.0,True,Clean,True,2,REG-940469756,252580.0,402329.0,428155.41,0.5899,1.6951,0.857
A-000254,Car,VN,Hanoi,20.99369,105.80105,D,USD,2025-10-30,31,20794.0,,,,,,,,,,,,,,,,,,,,2011 BMW F-150,2011.0,180086.0,1764.0,0.0,2.0,1.0,,,,True,Clean,False,0,REG-872805807,1646.0,5406.08,5640.75,0.2918,3.4269,0.618
A-000255,House,JP,Tokyo,35.69261,139.67525,C,USD,2025-10-30,55,341223.0,1970.0,0.0,3.0,2.0,1.0,1.0,1567.0,1104.0,25.11,27.68,Residential,B,owner,5463.0,1.0,2.51,0.5,,,,,,,,,,,,,True,Clean,False,1,REG-885524977,86921.0,114415.39,126734.88,0.6858,1.458,0.556
A-000256,Apartment,US,New York,40.68625,-74.00639,B,USD,2025-10-30,57,160095.0,1968.0,24.0,14.0,3.0,2.0,1.0,106.0,520.0,23.94,7.5,Industrial,A,owner,3922.0,1.0,2.23,2.47,,,,,,,,,,,,,True,Clean,True,2,REG-251550683,41824.0,73909.01,68486.89,0.6107,1.6375,0.742
A-000257,Car,US,San Jose,37.3229,-121.89181,B,USD,2025-10-30,22,59595.0,,,,,,,,,,,,,,,,,,,,2018 Mazda 3 Series,2018.0,159231.0,2117.0,0.0,9.0,3.0,,,,False,Clean,True,0,REG-927525976,11194.0,35792.68,35622.95,0.3142,3.1823,0.857
