asset_id,asset_type,country,city,geo_lat,geo_lon,location_quality,currency_code,valuation_date,age_years,base_value_hint,year_built,floor,floors_total,bedrooms,bathrooms,parking_slots,area_m2,land_area_m2,frontage_m,road_width_m,zoning,condition_grade,occupancy,monthly_rent,flood_risk_zone,school_dist_km,metro_dist_km,shape_quality,road_access,year_make_model,vehicle_year,odometer_km,engine_cc,accident_history,service_records_count,ownership_count,inspection_needed,legal_status,ownership_verified,lien_count,registry_id,requested_amount,market_value,estimated_value,LTV,CCR,quality_score
A-000649,Car,US,San Jose,37.31223,-121.89721,B,USD,2025-10-30,53,63217.0,,,,,,,,,,,,,,,,,,,,2025 Toyota Sportage,2025.0,52328.0,3163.0,0.0,0.0,3.0,False,Clean,True,1,REG-521065766,26487.0,57734.13,59311.07,0.4466,2.2393,0.837
A-000650,House,UK,London,51.51753,-0.13127,B,USD,2025-10-30,45,353297.0,1980.0,0.0,1.0,0.0,1.0,2.0,125.0,432.0,29.58,20.81,Mixed,C,vacant,2495.0,0.0,1.27,1.27,,,,,,,,,,False,Clean,True,0,REG-484854965,90074.0,170547.22,164030.98,0.5491,1.8211,0.813
A-000651,House,FR,Paris,48.83657,2.33031,A,USD,2025-10-30,3,408512.0,2022.0,0.0,1.0,5.0,3.0,1.0,2495.0,1547.0,19.98,22.53,Mixed,C,vacant,4435.0,0.0,3.8,2.23,,,,,,,,,,False,Clean,False,0,REG-858120081,112463.0,328578.84,315707.96,0.3562,2.8072,0.841
A-000652,Land Plot,DE,Berlin,52.51777,13.42549,D,USD,2025-10-30,24,145704.0,,,,,,,,2452.0,42.06,,Industrial,,,,,,,A,True,,,,,,,,False,Clean,True,0,REG-907303786,152214.0,478512.48,457730.34,0.3325,3.0072,0.692
A-000653,Land Plot,VN,Ho Chi Minh,10.77033,106.6841,C,USD,2025-10-30,27,263584.0,,,,,,,,1818.0,6.34,,Commercial,,,,,,,B,True,,,,,,,,True,Disputed,False,0,REG-412862712,543033.0,750510.62,802965.98,0.6763,1.4787,0.774
A-000654,Land Plot,VN,Hanoi,21.048,105.84336,A,USD,2025-10-30,8,209789.0,,,,,,,,3166.0,38.55,,Agricultural,,,,,,,A,False,,,,,,,,True,Clean,True,2,REG-127101464,944400.0,1965669.25,1887483.95,0.5003,1.9986,0.839
A-000655,Apartment,JP,Tokyo,35.69194,139.70053,A,USD,2025-10-30,14,102889.0,2011.0,18.0,36.0,1.0,2.0,0.0,368.0,299.0,26.9,13.72,Mixed,C,owner,1462.0,1.0,3.63,1.35,,,,,,,,,,False,Clean,True,1,REG-380824306,57421.0,72993.04,69821.17,0.8224,1.216,0.751
A-000656,Land Plot,US,New York,40.73795,-74.04088,B,USD,2025-10-30,9,214456.0,,,,,,,,5337.0,21.58,,Commercial,,,,,,,B,True,,,,,,,,True,Clean,False,1,REG-846031716,1064933.0,3021260.93,3043614.64,0.3499,2.858,0.855
A-000657,Apartment,US,San Jose,37.3478,-121.8973,D,USD,2025-10-30,8,150300.0,2017.0,14.0,25.0,0.0,2.0,0.0,225.0,321.0,18.79,6.63,Residential,C,tenant,234.0,0.0,2.71,0.97,,,,,,,,,,True,Disputed,False,0,REG-155869118,19699.0,48718.47,54226.98,0.3633,2.7528,0.598
A-000658,Car,UK,London,51.49631,-0.08839,A,USD,2025-10-30,35,8439.0,,,,,,,,,,,,,,,,,,,,2017 BMW F-150,2017.0,132350.0,3641.0,1.0,5.0,2.0,False,Clean,False,0,REG-359566708,1459.0,3901.92,3918.42,0.3723,2.6857,0.935
A-000659,Apartment,FR,Paris,48.8629,2.34795,D,USD,2025-10-30,49,244494.0,1976.0,10.0,10.0,3.0,2.0,1.0,137.0,262.0,15.08,5.57,Mixed,D,owner,4241.0,0.0,3.33,1.19,,,,,,,,,,False,Clean,False,1,REG-568665350,40710.0,58916.6,57901.41,0.7031,1.4223,0.678
A-000660,House,DE,Berlin,52.49458,13.43343,C,USD,2025-10-30,17,249258.0,2008.0,0.0,3.0,0.0,1.0,1.0,2906.0,2903.0,19.86,25.56,Residential,B,owner,3248.0,1.0,3.25,2.8,,,,,,,,,,False,Clean,True,0,REG-865367692,73916.0,106699.41,104277.17,0.7088,1.4108,0.579
A-000661,Apartment,VN,Ho Chi Minh,10.78414,106.73158,B,USD,2025-10-30,53,233250.0,1972.0,3.0,5.0,5.0,3.0,1.0,86.0,152.0,6.51,24.7,Commercial,E,owner,672.0,0.0,1.8,1.36,,,,,,,,,,False,Disputed,True,0,REG-336708672,81304.0,103719.32,106571.04,0.7629,1.3108,0.769
A-000662,House,VN,Hanoi,20.98989,105.87124,C,USD,2025-10-30,47,309125.0,1978.0,0.0,2.0,1.0,3.0,2.0,2233.0,1845.0,7.73,13.44,Commercial,D,owner,337.0,0.0,1.32,1.58,,,,,,,,,,True,Clean,True,0,REG-348559009,59550.0,117786.26,112539.63,0.5291,1.8898,0.758
A-000663,House,JP,Tokyo,35.65736,139.67942,C,USD,2025-10-30,57,284218.0,1968.0,0.0,3.0,1.0,3.0,2.0,1994.0,1069.0,5.09,20.75,Industrial,C,owner,3424.0,1.0,4.54,2.14,,,,,,,,,,False,Clean,True,1,REG-952029308,60130.0,98424.98,103684.29,0.5799,1.7243,0.561
A-000664,Car,US,New York,40.68137,-74.03311,C,USD,2025-10-30,23,44017.0,,,,,,,,,,,,,,,,,,,,2014 Mazda Sportage,2014.0,59675.0,2693.0,0.0,4.0,3.0,False,Clean,True,2,REG-930921853,12796.0,16058.85,15926.98,0.8034,1.2447,0.74
A-000665,Condo,US,San Jose,37.35727,-121.901,D,USD,2025-10-30,43,210549.0,1982.0,8.0,4.0,5.0,2.0,1.0,392.0,164.0,26.21,28.46,Mixed,C,owner,597.0,0.0,2.18,0.3,,,,,,,,,,True,Clean,False,1,REG-890515778,33944.0,50699.1,49854.94,0.6809,1.4687,0.598
A-000666,Apartment,UK,London,51.5386,-0.1156,C,USD,2025-10-30,32,215508.0,1993.0,12.0,11.0,0.0,1.0,0.0,168.0,778.0,8.82,28.76,Commercial,C,tenant,2395.0,0.0,0.19,1.71,,,,,,,,,,True,Clean,True,2,REG-512293853,52306.0,75693.02,77140.91,0.6781,1.4748,0.724
A-000667,House,FR,Paris,48.86003,2.37397,D,USD,2025-10-30,11,234752.0,2014.0,0.0,3.0,5.0,3.0,2.0,1501.0,3097.0,17.97,4.74,Commercial,B,owner,781.0,0.0,4.22,0.16,,,,,,,,,,True,Pending Verification,True,0,REG-244327874,37865.0,82009.49,82400.07,0.4595,2.1762,0.618
A-000668,Car,DE,Berlin,52.54769,13.36645,B,USD,2025-10-30,9,48224.0,,,,,,,,,,,,,,,,,,,,2015 Ford Corolla,2015.0,28628.0,1195.0,1.0,3.0,1.0,False,Clean,False,0,REG-398745335,8237.0,22778.56,23212.8,0.3548,2.8181,0.762
A-000669,House,VN,Ho Chi Minh,10.79096,106.68804,B,USD,2025-10-30,23,191815.0,2002.0,0.0,4.0,1.0,1.0,0.0,1945.0,4611.0,19.95,5.39,Commercial,C,owner,1190.0,0.0,0.23,0.12,,,,,,,,,,False,Clean,False,2,REG-562881985,71666.0,95232.34,88966.52,0.8055,1.2414,0.806
A-000670,Condo,VN,Hanoi,21.01896,105.85645,C,USD,2025-10-30,1,223181.0,2024.0,24.0,22.0,3.0,2.0,1.0,261.0,903.0,18.38,26.63,Industrial,D,owner,4645.0,0.0,2.81,2.29,,,,,,,,,,False,Clean,False,0,REG-950985424,44914.0,129619.07,133719.75,0.3359,2.9772,0.759
A-000671,Car,JP,Tokyo,35.66837,139.70796,B,USD,2025-10-30,16,31001.0,,,,,,,,,,,,,,,,,,,,2015 BMW F-150,2015.0,96789.0,3168.0,0.0,1.0,2.0,True,Clean,False,1,REG-948377037,11155.0,14382.83,14531.12,0.7677,1.3027,0.828
A-000672,Car,US,New York,40.71037,-73.9667,B,USD,2025-10-30,35,20087.0,,,,,,,,,,,,,,,,,,,,2016 BMW Sportage,2016.0,130564.0,3519.0,0.0,3.0,3.0,True,Disputed,False,0,REG-383967920,4465.0,10682.31,10808.87,0.4131,2.4208,0.83
A-000673,Car,US,San Jose,37.32845,-121.8874,C,USD,2025-10-30,2,54926.0,,,,,,,,,,,,,,,,,,,,2016 Hyundai Corolla,2016.0,82030.0,3112.0,0.0,10.0,3.0,False,Clean,True,1,REG-327978929,15193.0,25456.34,25206.3,0.6027,1.6591,0.659
A-000674,House,UK,London,51.47886,-0.09412,A,USD,2025-10-30,47,316135.0,1978.0,0.0,4.0,5.0,3.0,1.0,1509.0,4204.0,10.83,24.77,Residential,D,owner,5979.0,0.0,2.48,0.92,,,,,,,,,,False,Clean,True,1,REG-702526818,96572.0,190807.83,189490.2,0.5096,1.9622,0.858
A-000675,Car,FR,Paris,48.84573,2.34355,C,USD,2025-10-30,43,29176.0,,,,,,,,,,,,,,,,,,,,2011 Ford Corolla,2011.0,129570.0,4039.0,0.0,1.0,1.0,False,Clean,True,2,REG-826479682,2829.0,7872.31,7807.67,0.3623,2.7599,0.68
A-000676,Land Plot,DE,Berlin,52.51951,13.44198,B,USD,2025-10-30,31,98670.0,,,,,,,,149.0,55.22,,Industrial,,,,,,,B,False,,,,,,,,True,Clean,False,1,REG-425538625,21034.0,39971.14,41974.71,0.5011,1.9956,0.809
A-000677,House,VN,Ho Chi Minh,10.766,106.69151,A,USD,2025-10-30,49,465835.0,1976.0,0.0,2.0,2.0,2.0,1.0,1423.0,4480.0,27.3,17.17,Residential,B,owner,1660.0,0.0,4.18,1.93,,,,,,,,,,False,Clean,True,1,REG-221865837,129173.0,271341.87,271741.49,0.4754,2.1037,0.898
A-000678,Land Plot,VN,Hanoi,20.9806,105.83526,C,USD,2025-10-30,25,358080.0,,,,,,,,5053.0,14.39,,Commercial,,,,,,,C,False,,,,,,,,True,Disputed,False,1,REG-903327462,1387025.0,2799859.16,2727839.99,0.5085,1.9667,0.695
A-000679,Condo,JP,Tokyo,35.65132,139.68066,B,USD,2025-10-30,32,184385.0,1993.0,24.0,18.0,4.0,2.0,1.0,277.0,399.0,26.71,5.77,Residential,E,tenant,4529.0,0.0,3.13,0.58,,,,,,,,,,True,Pending Verification,False,2,REG-470526654,52295.0,94480.43,90771.45,0.5761,1.7358,0.875
A-000680,Land Plot,US,New York,40.71227,-74.01804,B,USD,2025-10-30,50,377096.0,,,,,,,,4455.0,37.03,,Agricultural,,,,,,,C,False,,,,,,,,True,Clean,False,1,REG-634182909,2650796.0,3651387.06,3825684.65,0.6929,1.4432,0.838
A-000681,Car,US,San Jose,37.33786,-121.9392,C,USD,2025-10-30,47,56343.0,,,,,,,,,,,,,,,,,,,,2022 Hyundai Civic,2022.0,221433.0,4316.0,0.0,3.0,3.0,True,Clean,False,0,REG-483599173,34772.0,48517.89,50580.42,0.6875,1.4546,0.73
A-000682,Car,UK,London,51.49537,-0.1204,A,USD,2025-10-30,52,29299.0,,,,,,,,,,,,,,,,,,,,2017 Ford Elantra,2017.0,143319.0,4353.0,0.0,7.0,3.0,False,Pending Verification,True,0,REG-643230506,10822.0,15243.72,15384.26,0.7034,1.4216,0.833
A-000683,Condo,FR,Paris,48.85272,2.33412,B,USD,2025-10-30,54,290789.0,1971.0,15.0,7.0,1.0,1.0,2.0,142.0,701.0,29.41,13.19,Commercial,E,tenant,352.0,0.0,0.74,1.19,,,,,,,,,,False,Pending Verification,True,2,REG-381314284,67648.0,137870.84,144896.84,0.4669,2.1419,0.788
A-000684,Condo,DE,Berlin,52.51234,13.3715,B,USD,2025-10-30,58,140817.0,1967.0,6.0,2.0,5.0,3.0,1.0,352.0,651.0,28.95,20.11,Mixed,D,owner,3565.0,1.0,0.31,1.57,,,,,,,,,,False,Clean,True,0,REG-709431084,29853.0,66969.96,70983.91,0.4206,2.3778,0.753
A-000685,Land Plot,VN,Ho Chi Minh,10.77883,106.69103,B,USD,2025-10-30,43,35597.0,,,,,,,,6040.0,26.51,,Commercial,,,,,,,A,True,,,,,,,,True,Clean,True,1,REG-566421113,315097.0,532661.68,568108.55,0.5546,1.803,0.864
A-000686,Land Plot,VN,Hanoi,21.06209,105.82531,C,USD,2025-10-30,48,158753.0,,,,,,,,2254.0,59.61,,Industrial,,,,,,,B,True,,,,,,,,False,Clean,True,1,REG-984974017,230547.0,510344.18,527702.36,0.4369,2.2889,0.769
A-000687,House,JP,Tokyo,35.68431,139.71525,B,USD,2025-10-30,6,266181.0,2019.0,0.0,1.0,5.0,1.0,1.0,2276.0,2885.0,15.36,19.16,Commercial,E,tenant,1406.0,0.0,0.75,0.48,,,,,,,,,,True,Clean,False,0,REG-922031338,110481.0,189367.27,195725.12,0.5645,1.7716,0.802
A-000688,Car,US,New York,40.74704,-74.01906,C,USD,2025-10-30,20,44832.0,,,,,,,,,,,,,,,,,,,,2016 Kia F-150,2016.0,103967.0,2151.0,0.0,0.0,1.0,False,Clean,False,0,REG-721454955,11935.0,21807.43,22396.46,0.5329,1.8765,0.767
A-000689,Car,US,San Jose,37.34424,-121.8907,C,USD,2025-10-30,31,67858.0,,,,,,,,,,,,,,,,,,,,2011 Mercedes Corolla,2011.0,121815.0,4170.0,1.0,7.0,3.0,True,Clean,True,2,REG-563150402,9292.0,22603.5,22800.21,0.4075,2.4537,0.739
A-000690,Car,UK,London,51.48749,-0.07339,B,USD,2025-10-30,51,40138.0,,,,,,,,,,,,,,,,,,,,2010 Kia F-150,2010.0,79265.0,1941.0,0.0,2.0,1.0,True,Clean,False,0,REG-571727759,7181.0,11574.63,11801.05,0.6085,1.6434,0.795
A-000691,Apartment,FR,Paris,48.86622,2.36064,D,USD,2025-10-30,34,114778.0,1991.0,18.0,26.0,2.0,2.0,1.0,201.0,974.0,10.53,24.4,Commercial,B,tenant,3037.0,0.0,1.46,1.04,,,,,,,,,,True,Pending Verification,False,2,REG-589890811,20167.0,32311.84,33233.08,0.6068,1.6479,0.613
A-000692,Land Plot,DE,Berlin,52.54233,13.39161,A,USD,2025-10-30,40,345100.0,,,,,,,,3424.0,57.09,,Industrial,,,,,,,B,True,,,,,,,,True,Clean,False,1,REG-769433220,2496643.0,3836000.72,3671481.79,0.68,1.4706,0.874
A-000693,Land Plot,VN,Ho Chi Minh,10.76077,106.69863,B,USD,2025-10-30,51,257956.0,,,,,,,,4364.0,17.5,,Industrial,,,,,,,B,True,,,,,,,,True,Clean,True,0,REG-338615442,1598358.0,3012959.01,3040866.36,0.5256,1.9025,0.813
A-000694,House,VN,Hanoi,20.9938,105.81975,B,USD,2025-10-30,12,286111.0,2013.0,0.0,5.0,4.0,3.0,2.0,975.0,368.0,24.59,22.45,Commercial,D,tenant,5367.0,0.0,0.67,1.69,,,,,,,,,,False,Clean,True,0,REG-394189886,143649.0,189547.19,188505.44,0.762,1.3123,0.769
A-000695,Apartment,JP,Tokyo,35.6813,139.66704,A,USD,2025-10-30,59,94725.0,1966.0,23.0,11.0,3.0,1.0,0.0,145.0,559.0,21.21,22.84,Mixed,A,owner,3213.0,0.0,3.4,1.66,,,,,,,,,,True,Clean,False,1,REG-568042447,18632.0,60656.97,63976.68,0.2912,3.4337,0.923
A-000696,Apartment,US,New York,40.7274,-73.99137,C,USD,2025-10-30,26,172102.0,1999.0,23.0,26.0,3.0,2.0,1.0,383.0,9.0,5.47,4.81,Industrial,B,owner,4917.0,0.0,0.66,1.33,,,,,,,,,,False,Clean,False,0,REG-522232447,43113.0,64402.83,69096.24,0.624,1.6027,0.74
A-000697,Land Plot,US,San Jose,37.34212,-121.87915,D,USD,2025-10-30,43,341496.0,,,,,,,,7797.0,38.63,,Industrial,,,,,,,A,True,,,,,,,,True,Clean,False,1,REG-472439745,2333515.0,3823317.38,3892459.72,0.5995,1.6681,0.681
A-000698,Apartment,UK,London,51.4988,-0.10977,D,USD,2025-10-30,12,148595.0,2013.0,22.0,28.0,5.0,3.0,1.0,90.0,996.0,15.13,15.17,Industrial,B,tenant,1235.0,0.0,2.35,1.51,,,,,,,,,,True,Disputed,True,0,REG-996256807,22383.0,47657.11,44561.03,0.5023,1.9908,0.686
A-000699,House,FR,Paris,48.83129,2.35299,A,USD,2025-10-30,33,309622.0,1992.0,0.0,5.0,4.0,2.0,1.0,1900.0,2955.0,28.21,15.73,Commercial,B,vacant,4819.0,0.0,3.83,1.74,,,,,,,,,,False,Clean,True,0,REG-208469936,104117.0,192329.57,186849.2,0.5572,1.7946,0.84
A-000700,Condo,DE,Berlin,52.49983,13.44204,B,USD,2025-10-30,51,171370.0,1974.0,9.0,38.0,2.0,3.0,1.0,71.0,314.0,8.65,29.09,Mixed,B,tenant,1168.0,1.0,1.76,0.37,,,,,,,,,,True,Clean,True,1,REG-777031171,58856.0,82359.86,87674.25,0.6713,1.4896,0.706
A-000701,Apartment,VN,Ho Chi Minh,10.7598,106.70957,B,USD,2025-10-30,37,81890.0,1988.0,8.0,35.0,5.0,3.0,0.0,348.0,267.0,23.52,18.47,Residential,A,vacant,3637.0,1.0,1.58,1.92,,,,,,,,,,False,Clean,False,2,REG-449553851,15012.0,39559.53,40028.29,0.375,2.6664,0.771
A-000702,Condo,VN,Hanoi,21.01782,105.83056,D,USD,2025-10-30,54,270504.0,1971.0,16.0,35.0,2.0,3.0,2.0,263.0,122.0,8.39,14.71,Mixed,C,vacant,1701.0,0.0,0.96,1.63,,,,,,,,,,True,Disputed,True,2,REG-685749726,20986.0,64714.25,63994.14,0.3279,3.0494,0.644
A-000703,House,JP,Tokyo,35.67011,139.66058,A,USD,2025-10-30,35,459509.0,1990.0,0.0,4.0,4.0,3.0,0.0,1788.0,3313.0,7.44,8.24,Commercial,B,owner,4284.0,1.0,3.64,1.76,,,,,,,,,,True,Clean,True,1,REG-500741234,159430.0,258736.56,259321.21,0.6148,1.6266,0.814
A-000704,Car,US,New York,40.69204,-74.00953,A,USD,2025-10-30,51,22031.0,,,,,,,,,,,,,,,,,,,,2021 Hyundai 3 Series,2021.0,125499.0,1714.0,1.0,10.0,2.0,True,Clean,True,2,REG-814837021,6266.0,15377.78,13759.28,0.4554,2.1959,0.843
A-000705,House,US,San Jose,37.33479,-121.86957,B,USD,2025-10-30,52,273573.0,1973.0,0.0,1.0,5.0,3.0,2.0,492.0,3772.0,13.66,22.11,Industrial,B,tenant,709.0,0.0,2.46,0.18,,,,,,,,,,False,Clean,False,1,REG-215163010,89191.0,138802.28,128479.52,0.6942,1.4405,0.843
A-000706,Land Plot,UK,London,51.48355,-0.11517,C,USD,2025-10-30,15,73924.0,,,,,,,,2179.0,36.48,,Commercial,,,,,,,B,False,,,,,,,,True,Clean,True,0,REG-658110778,184116.0,292919.38,293661.44,0.627,1.595,0.747
A-000707,Car,FR,Paris,48.85809,2.33833,B,USD,2025-10-30,1,38581.0,,,,,,,,,,,,,,,,,,,,2012 Mercedes Civic,2012.0,39416.0,2397.0,0.0,8.0,2.0,True,Pending Verification,False,0,REG-929824008,6856.0,12819.13,12701.85,0.5398,1.8527,0.836
A-000708,Condo,DE,Berlin,52.52633,13.41029,C,USD,2025-10-30,18,257126.0,2007.0,3.0,39.0,4.0,1.0,2.0,210.0,883.0,27.19,10.52,Commercial,E,owner,3848.0,0.0,2.28,1.38,,,,,,,,,,True,Clean,False,1,REG-847618736,80795.0,108229.86,118825.02,0.6799,1.4707,0.736
A-000709,House,VN,Ho Chi Minh,10.77785,106.71678,C,USD,2025-10-30,8,365416.0,2017.0,0.0,4.0,3.0,3.0,1.0,446.0,3069.0,19.92,4.15,Industrial,C,owner,533.0,0.0,1.03,1.61,,,,,,,,,,True,Pending Verification,True,0,REG-971489298,141905.0,183646.44,182426.0,0.7779,1.2856,0.681
A-000710,Condo,VN,Hanoi,21.03037,105.81749,A,USD,2025-10-30,7,218815.0,2018.0,8.0,15.0,3.0,3.0,1.0,382.0,820.0,24.58,29.39,Mixed,C,vacant,915.0,0.0,2.82,1.25,,,,,,,,,,True,Clean,True,2,REG-921625024,51906.0,166943.83,160443.01,0.3235,3.091,0.836
A-000711,Apartment,JP,Tokyo,35.66587,139.66054,C,USD,2025-10-30,8,193097.0,2017.0,8.0,20.0,3.0,3.0,2.0,285.0,998.0,24.35,22.69,Residential,C,owner,3166.0,0.0,3.6,0.08,,,,,,,,,,False,Clean,False,2,REG-495800249,38490.0,92801.04,83322.02,0.4619,2.1648,0.682
A-000712,Condo,US,New York,40.7022,-73.98419,A,USD,2025-10-30,19,188871.0,2006.0,11.0,26.0,2.0,3.0,1.0,140.0,326.0,11.44,20.4,Industrial,C,vacant,2625.0,1.0,1.8,0.91,,,,,,,,,,True,Clean,False,0,REG-390960584,53757.0,134667.8,137544.4,0.3908,2.5586,0.793
A-000713,House,US,San Jose,37.37589,-121.86078,C,USD,2025-10-30,50,421748.0,1975.0,0.0,2.0,1.0,2.0,1.0,2224.0,3701.0,4.3,11.83,Mixed,B,owner,2625.0,1.0,1.44,0.19,,,,,,,,,,True,Pending Verification,True,2,REG-768313554,55046.0,147962.65,155816.97,0.3533,2.8307,0.618
A-000714,Apartment,UK,London,51.45294,-0.06264,A,USD,2025-10-30,40,159483.0,1985.0,16.0,9.0,4.0,1.0,2.0,339.0,687.0,8.23,20.42,Mixed,C,tenant,862.0,0.0,1.94,1.41,,,,,,,,,,True,Clean,True,1,REG-741258548,63511.0,96135.94,96802.5,0.6561,1.5242,0.941
A-000715,Apartment,FR,Paris,48.82682,2.34732,C,USD,2025-10-30,26,223788.0,1999.0,15.0,34.0,0.0,1.0,0.0,352.0,993.0,12.64,12.44,Mixed,C,tenant,1509.0,0.0,1.8,1.01,,,,,,,,,,False,Clean,True,0,REG-849723689,57625.0,80776.67,74362.7,0.7749,1.2905,0.681
A-000716,Land Plot,DE,Berlin,52.51253,13.42414,B,USD,2025-10-30,52,243390.0,,,,,,,,3808.0,12.02,,Industrial,,,,,,,B,True,,,,,,,,False,Pending Verification,False,0,REG-179536206,1883967.0,2454408.36,2540640.09,0.7415,1.3486,0.802
A-000717,Car,VN,Ho Chi Minh,10.79212,106.65907,C,USD,2025-10-30,28,10523.0,,,,,,,,,,,,,,,,,,,,2022 Hyundai CX-5,2022.0,55005.0,4020.0,0.0,11.0,1.0,False,Disputed,True,0,REG-924887916,4954.0,8663.16,8981.73,0.5516,1.813,0.734
A-000718,Apartment,VN,Hanoi,21.00922,105.83848,A,USD,2025-10-30,25,170156.0,2000.0,16.0,27.0,5.0,1.0,2.0,250.0,309.0,8.81,20.8,Mixed,A,tenant,5816.0,0.0,1.71,1.64,,,,,,,,,,True,Clean,False,0,REG-410057517,66885.0,101121.55,111799.21,0.5983,1.6715,0.85
A-000719,Land Plot,JP,Tokyo,35.68924,139.73378,D,USD,2025-10-30,13,382244.0,,,,,,,,1149.0,45.77,,Residential,,,,,,,B,True,,,,,,,,True,Clean,False,1,REG-787195461,337642.0,611122.67,646181.02,0.5225,1.9138,0.674
A-000720,House,US,New York,40.70721,-74.01677,B,USD,2025-10-30,22,296669.0,2003.0,0.0,3.0,5.0,3.0,2.0,1846.0,1020.0,11.13,12.84,Industrial,D,tenant,5279.0,0.0,1.85,1.58,,,,,,,,,,True,Pending Verification,True,1,REG-422368814,92381.0,162753.23,165362.01,0.5587,1.79,0.782
A-000721,Condo,US,San Jose,37.36401,-121.87333,A,USD,2025-10-30,16,285796.0,2009.0,18.0,18.0,2.0,1.0,0.0,320.0,831.0,6.23,23.69,Commercial,D,owner,1489.0,1.0,0.13,0.07,,,,,,,,,,True,Clean,False,1,REG-736381450,95556.0,188185.92,195821.51,0.488,2.0493,0.837
A-000722,House,UK,London,51.52818,-0.13566,C,USD,2025-10-30,27,277480.0,1998.0,0.0,4.0,3.0,3.0,1.0,1420.0,660.0,25.36,19.25,Commercial,C,owner,348.0,0.0,3.9,2.33,,,,,,,,,,False,Disputed,True,2,REG-859471658,54512.0,92638.38,93262.69,0.5845,1.7109,0.766
A-000723,Apartment,FR,Paris,48.85843,2.38621,A,USD,2025-10-30,6,240235.0,2019.0,7.0,21.0,1.0,2.0,2.0,41.0,483.0,13.88,27.55,Industrial,C,tenant,4835.0,1.0,2.56,2.34,,,,,,,,,,False,Clean,False,1,REG-782746640,114606.0,196723.5,205624.84,0.5574,1.7942,0.758
A-000724,House,DE,Berlin,52.51682,13.43275,B,USD,2025-10-30,3,282914.0,2022.0,0.0,3.0,5.0,2.0,0.0,1870.0,3224.0,8.36,8.66,Residential,B,owner,2542.0,0.0,0.07,2.47,,,,,,,,,,True,Clean,False,0,REG-449432697,144958.0,199331.59,183693.36,0.7891,1.2672,0.829
A-000725,Apartment,VN,Ho Chi Minh,10.75473,106.70536,B,USD,2025-10-30,9,178190.0,2016.0,4.0,28.0,0.0,2.0,1.0,284.0,3.0,18.1,11.05,Industrial,D,vacant,3314.0,1.0,1.07,0.24,,,,,,,,,,False,Clean,False,0,REG-998286217,41448.0,118540.4,117584.81,0.3525,2.8369,0.656
A-000726,House,VN,Hanoi,21.01783,105.83084,A,USD,2025-10-30,16,431822.0,2009.0,0.0,3.0,5.0,2.0,1.0,2844.0,4981.0,13.3,7.63,Commercial,B,vacant,5075.0,0.0,1.03,1.65,,,,,,,,,,True,Clean,True,0,REG-605712815,165047.0,329218.23,337110.73,0.4896,2.0425,0.875
A-000727,Apartment,JP,Tokyo,35.69586,139.69412,C,USD,2025-10-30,40,124006.0,1985.0,12.0,16.0,0.0,2.0,1.0,176.0,596.0,9.79,23.95,Residential,B,tenant,3814.0,0.0,0.2,0.91,,,,,,,,,,False,Clean,False,2,REG-678263073,14810.0,42013.4,43239.85,0.3425,2.9196,0.711
A-000728,Land Plot,US,New York,40.73782,-74.00211,B,USD,2025-10-30,5,255794.0,,,,,,,,7222.0,6.48,,Residential,,,,,,,A,True,,,,,,,,True,Clean,True,1,REG-481317470,2083473.0,5134891.28,5206642.17,0.4002,2.499,0.865
A-000729,Apartment,US,San Jose,37.32272,-121.90001,B,USD,2025-10-30,48,96321.0,1977.0,11.0,8.0,4.0,2.0,2.0,65.0,456.0,12.41,22.62,Residential,B,owner,2213.0,0.0,2.67,2.02,,,,,,,,,,True,Clean,False,0,REG-412445377,33724.0,42779.03,43304.23,0.7788,1.2841,0.843
A-000730,Car,UK,London,51.50664,-0.13059,C,USD,2025-10-30,35,33095.0,,,,,,,,,,,,,,,,,,,,2023 Kia Elantra,2023.0,26765.0,2469.0,0.0,11.0,3.0,False,Clean,True,0,REG-740559813,8920.0,28519.44,27258.0,0.3272,3.0558,0.766
A-000731,House,FR,Paris,48.86222,2.36967,C,USD,2025-10-30,0,442252.0,2025.0,0.0,4.0,5.0,1.0,0.0,1560.0,973.0,13.02,23.8,Residential,C,owner,5249.0,1.0,2.66,2.34,,,,,,,,,,True,Clean,True,2,REG-526747173,170107.0,241852.56,263287.02,0.6461,1.5478,0.576
A-000732,Condo,DE,Berlin,52.52676,13.40487,B,USD,2025-10-30,28,261084.0,1997.0,6.0,31.0,5.0,2.0,2.0,360.0,797.0,26.47,3.85,Commercial,B,vacant,626.0,1.0,1.87,0.85,,,,,,,,,,False,Clean,False,0,REG-374098873,56618.0,132561.99,121044.0,0.4677,2.1379,0.734
A-000733,Condo,VN,Ho Chi Minh,10.78313,106.68197,A,USD,2025-10-30,0,244778.0,2025.0,21.0,28.0,0.0,2.0,1.0,368.0,800.0,14.6,25.2,Residential,C,tenant,601.0,0.0,2.33,0.83,,,,,,,,,,True,Clean,True,2,REG-260361402,174120.0,240452.01,225759.28,0.7713,1.2966,0.892
A-000734,Car,VN,Hanoi,21.03679,105.87764,D,USD,2025-10-30,19,24021.0,,,,,,,,,,,,,,,,,,,,2018 Mazda F-150,2018.0,138470.0,3813.0,0.0,2.0,1.0,False,Clean,True,2,REG-202403737,4300.0,13246.43,12635.65,0.3403,2.9385,0.582
