asset_id,asset_type,country,city,geo_lat,geo_lon,location_quality,currency_code,valuation_date,age_years,base_value_hint,year_built,floor,floors_total,bedrooms,bathrooms,parking_slots,area_m2,land_area_m2,frontage_m,road_width_m,zoning,condition_grade,occupancy,monthly_rent,flood_risk_zone,school_dist_km,metro_dist_km,shape_quality,road_access,year_make_model,vehicle_year,odometer_km,engine_cc,accident_history,service_records_count,ownership_count,deposit_amount,interest_rate_apy,maturity_months,inspection_needed,legal_status,ownership_verified,lien_count,registry_id,requested_amount,market_value,estimated_value,LTV,CCR,quality_score
A-000173,Deposit,VN,Ho Chi Minh,10.78516,106.7097,C,USD,2025-10-30,55,127885.0,,,,,,,,,,,,,,,,,,,,,,,,,,,55313.0,3.29,31.0,False,Clean,True,1,REG-862186781,22762.0,55313.0,57984.98,0.3925,2.5474,0.688
A-000174,Car,VN,Hanoi,21.00705,105.87289,B,USD,2025-10-30,17,63673.0,,,,,,,,,,,,,,,,,,,,2018 Honda CX-5,2018.0,186731.0,3872.0,0.0,2.0,1.0,,,,False,Clean,True,2,REG-826100693,25966.0,37213.79,39226.03,0.662,1.5107,0.848
A-000175,House,JP,Tokyo,35.67246,139.65166,A,USD,2025-10-30,21,334670.0,2004.0,0.0,3.0,5.0,2.0,1.0,2053.0,937.0,12.27,12.35,Industrial,C,tenant,753.0,0.0,1.59,0.38,,,,,,,,,,,,,False,Clean,False,0,REG-369612278,108082.0,207642.64,213393.85,0.5065,1.9744,0.834
A-000176,Shop,US,New York,40.71884,-74.01122,B,USD,2025-10-30,57,171582.0,1968.0,0.0,2.0,0.0,1.0,2.0,1478.0,4618.0,18.48,8.47,Industrial,C,vacant,4111.0,0.0,1.83,1.31,,,,,,,,,,,,,True,Clean,True,2,REG-367406500,28771.0,91577.72,88509.89,0.3251,3.0764,0.866
A-000177,Land Plot,US,San Jose,37.35548,-121.92213,C,USD,2025-10-30,26,223666.0,,,,,,,,4012.0,53.29,,Agricultural,,,,,,,C,False,,,,,,,,,,,False,Clean,True,1,REG-850980475,737450.0,1333574.9,1207847.26,0.6105,1.6379,0.734
A-000178,Land Plot,UK,London,51.50112,-0.12563,A,USD,2025-10-30,3,321111.0,,,,,,,,5742.0,51.77,,Residential,,,,,,,C,False,,,,,,,,,,,False,Clean,False,0,REG-658028387,2654388.0,5294941.03,5341957.76,0.4969,2.0125,0.893
A-000179,House,FR,Paris,48.84166,2.3513,D,USD,2025-10-30,54,494150.0,1971.0,0.0,3.0,1.0,3.0,0.0,504.0,2844.0,12.55,11.7,Commercial,C,owner,42.0,1.0,2.49,0.17,,,,,,,,,,,,,False,Clean,True,0,REG-601838731,79483.0,124282.13,125057.01,0.6356,1.5734,0.519
A-000180,Condo,DE,Berlin,52.48927,13.38046,C,USD,2025-10-30,38,254279.0,1987.0,8.0,37.0,1.0,3.0,0.0,32.0,78.0,15.73,24.32,Mixed,A,owner,4385.0,1.0,1.5,0.04,,,,,,,,,,,,,True,Clean,False,0,REG-991779258,68512.0,87456.95,83977.57,0.8158,1.2257,0.609
A-000181,Deposit,VN,Ho Chi Minh,10.79202,106.68192,B,USD,2025-10-30,55,95289.0,,,,,,,,,,,,,,,,,,,,,,,,,,,286505.0,2.93,14.0,True,Clean,False,2,REG-255737324,206043.0,286505.0,268632.42,0.767,1.3038,0.839
A-000182,Car,VN,Hanoi,21.05342,105.84987,B,USD,2025-10-30,31,44651.0,,,,,,,,,,,,,,,,,,,,2015 Honda C-Class,2015.0,205007.0,1793.0,0.0,10.0,2.0,,,,False,Clean,True,2,REG-870366256,12123.0,20714.55,20722.83,0.585,1.7094,0.832
A-000183,House,JP,Tokyo,35.70129,139.67043,B,USD,2025-10-30,31,484447.0,1994.0,0.0,4.0,4.0,1.0,2.0,779.0,4858.0,27.89,23.4,Mixed,B,tenant,3656.0,1.0,1.72,2.74,,,,,,,,,,,,,False,Clean,True,0,REG-350266635,130947.0,236802.76,232381.15,0.5635,1.7746,0.668
A-000184,Deposit,US,New York,40.70342,-74.01843,B,USD,2025-10-30,0,57669.0,,,,,,,,,,,,,,,,,,,,,,,,,,,317582.0,4.87,26.0,False,Clean,False,0,REG-526127861,131526.0,317582.0,304146.66,0.4324,2.3124,0.774
A-000185,Condo,US,San Jose,37.33544,-121.87456,D,USD,2025-10-30,28,178574.0,1997.0,12.0,39.0,5.0,1.0,0.0,116.0,851.0,26.46,17.94,Commercial,C,owner,2064.0,0.0,0.69,1.69,,,,,,,,,,,,,False,Clean,False,0,REG-687964014,30523.0,46562.21,46605.03,0.6549,1.5269,0.689
A-000186,Deposit,UK,London,51.51779,-0.1005,C,USD,2025-10-30,13,98964.0,,,,,,,,,,,,,,,,,,,,,,,,,,,98151.0,1.27,28.0,True,Clean,True,1,REG-853481393,44514.0,98151.0,93462.76,0.4763,2.0996,0.694
A-000187,Car,FR,Paris,48.88882,2.34916,C,USD,2025-10-30,47,45716.0,,,,,,,,,,,,,,,,,,,,2016 Ford F-150,2016.0,102716.0,4201.0,0.0,14.0,2.0,,,,False,Clean,False,1,REG-663167366,11433.0,25617.46,26316.66,0.4344,2.3018,0.694
A-000188,Condo,DE,Berlin,52.49212,13.39749,D,USD,2025-10-30,14,182046.0,2011.0,17.0,12.0,1.0,1.0,0.0,212.0,986.0,28.32,3.11,Residential,B,owner,3674.0,0.0,3.57,1.51,,,,,,,,,,,,,True,Disputed,True,2,REG-956151951,44712.0,60006.68,64690.76,0.6912,1.4468,0.663
A-000189,Land Plot,VN,Ho Chi Minh,10.78704,106.70943,D,USD,2025-10-30,27,84665.0,,,,,,,,6693.0,41.76,,Commercial,,,,,,,C,True,,,,,,,,,,,False,Clean,False,0,REG-755505083,451669.0,726898.66,703308.63,0.6422,1.5571,0.593
A-000190,Deposit,VN,Hanoi,21.00478,105.85137,C,USD,2025-10-30,12,86267.0,,,,,,,,,,,,,,,,,,,,,,,,,,,404227.0,3.44,24.0,True,Clean,True,1,REG-165905300,127373.0,404227.0,415973.81,0.3062,3.2658,0.676
A-000191,Condo,JP,Tokyo,35.69435,139.69227,B,USD,2025-10-30,45,152439.0,1980.0,23.0,9.0,5.0,1.0,1.0,101.0,762.0,6.16,7.28,Commercial,B,vacant,3213.0,0.0,0.1,1.47,,,,,,,,,,,,,False,Clean,False,0,REG-873260629,32350.0,76981.15,79463.86,0.4071,2.4564,0.78
A-000192,House,US,New York,40.70877,-74.00382,B,USD,2025-10-30,20,471293.0,2005.0,0.0,4.0,4.0,3.0,1.0,1006.0,4631.0,11.23,4.44,Industrial,C,owner,5943.0,0.0,0.23,2.32,,,,,,,,,,,,,False,Clean,True,0,REG-133241218,207313.0,267107.99,286582.44,0.7234,1.3824,0.801
A-000193,Car,US,San Jose,37.30704,-121.86064,B,USD,2025-10-30,17,43519.0,,,,,,,,,,,,,,,,,,,,2010 Mercedes Civic,2010.0,14452.0,2493.0,1.0,1.0,1.0,,,,False,Clean,True,0,REG-355101450,4312.0,13052.74,13279.99,0.3247,3.0798,0.795
A-000194,Condo,UK,London,51.48745,-0.13767,D,USD,2025-10-30,53,268957.0,1972.0,22.0,33.0,2.0,3.0,1.0,325.0,810.0,16.36,20.23,Mixed,C,vacant,892.0,0.0,3.34,1.39,,,,,,,,,,,,,True,Clean,True,2,REG-778924960,43490.0,66417.28,66117.35,0.6578,1.5203,0.692
A-000195,Condo,FR,Paris,48.83045,2.37846,A,USD,2025-10-30,43,291385.0,1982.0,20.0,31.0,2.0,2.0,0.0,198.0,188.0,26.27,16.79,Residential,C,owner,540.0,1.0,2.4,0.86,,,,,,,,,,,,,True,Pending Verification,False,0,REG-527510247,89761.0,170853.35,170934.95,0.5251,1.9043,0.786
A-000196,Shop,DE,Berlin,52.48531,13.41274,B,USD,2025-10-30,19,412530.0,2006.0,0.0,1.0,0.0,1.0,0.0,2421.0,367.0,24.54,16.84,Residential,C,tenant,2021.0,0.0,0.95,1.41,,,,,,,,,,,,,False,Clean,True,0,REG-529068674,133619.0,244881.17,261412.73,0.5111,1.9564,0.764
A-000197,Shop,VN,Ho Chi Minh,10.77829,106.66122,A,USD,2025-10-30,21,491127.0,2004.0,0.0,4.0,0.0,2.0,0.0,2883.0,2676.0,13.07,21.85,Residential,B,owner,55.0,0.0,1.82,1.68,,,,,,,,,,,,,False,Pending Verification,True,0,REG-303570000,233756.0,339180.47,350512.46,0.6669,1.4995,0.863
A-000198,Apartment,VN,Hanoi,21.00436,105.82279,A,USD,2025-10-30,39,214017.0,1986.0,16.0,25.0,5.0,1.0,2.0,376.0,567.0,7.58,18.23,Residential,B,owner,369.0,1.0,1.26,1.76,,,,,,,,,,,,,False,Clean,False,0,REG-507631296,80984.0,131923.61,128980.36,0.6279,1.5927,0.734
A-000199,House,JP,Tokyo,35.71089,139.67654,B,USD,2025-10-30,36,300846.0,1989.0,0.0,3.0,3.0,3.0,1.0,1723.0,2393.0,11.55,14.88,Industrial,A,tenant,4113.0,0.0,2.76,1.02,,,,,,,,,,,,,False,Pending Verification,False,1,REG-661926019,116803.0,149834.11,148344.53,0.7874,1.27,0.843
A-000200,Condo,US,New York,40.71794,-74.04573,B,USD,2025-10-30,50,172101.0,1975.0,11.0,24.0,1.0,1.0,1.0,326.0,144.0,22.36,5.2,Commercial,C,owner,5324.0,0.0,3.09,0.45,,,,,,,,,,,,,True,Clean,False,2,REG-430068788,36426.0,84969.89,76958.24,0.4733,2.1127,0.811
A-000201,Apartment,US,San Jose,37.32109,-121.86297,A,USD,2025-10-30,0,106445.0,2025.0,23.0,6.0,0.0,3.0,1.0,158.0,717.0,27.78,22.25,Mixed,E,owner,2781.0,0.0,0.94,1.87,,,,,,,,,,,,,False,Pending Verification,True,0,REG-286144175,56129.0,88861.18,87880.79,0.6387,1.5657,0.893
A-000202,Shop,UK,London,51.51966,-0.1725,B,USD,2025-10-30,25,243177.0,2000.0,0.0,4.0,0.0,2.0,2.0,2132.0,1236.0,13.73,21.05,Industrial,D,vacant,3164.0,0.0,3.56,0.96,,,,,,,,,,,,,False,Clean,False,1,REG-273082635,69416.0,140751.72,139268.77,0.4984,2.0063,0.792
A-000203,House,FR,Paris,48.87708,2.35462,B,USD,2025-10-30,55,144785.0,1970.0,0.0,2.0,1.0,2.0,0.0,1637.0,3756.0,7.61,27.57,Mixed,C,tenant,1412.0,0.0,2.3,2.68,,,,,,,,,,,,,True,Clean,True,2,REG-344753236,42695.0,68361.99,77725.89,0.5493,1.8205,0.766
A-000204,House,DE,Berlin,52.53182,13.39516,C,USD,2025-10-30,12,402538.0,2013.0,0.0,1.0,5.0,3.0,2.0,928.0,641.0,28.93,28.5,Commercial,C,owner,278.0,0.0,0.91,1.53,,,,,,,,,,,,,False,Clean,False,2,REG-389768370,88252.0,192787.5,192956.55,0.4574,2.1864,0.738
A-000205,Shop,VN,Ho Chi Minh,10.75576,106.67443,B,USD,2025-10-30,8,558898.0,2017.0,0.0,5.0,0.0,2.0,0.0,2973.0,2647.0,9.12,5.06,Industrial,A,owner,1213.0,0.0,1.59,0.99,,,,,,,,,,,,,False,Clean,False,0,REG-162683482,158046.0,378906.19,334578.93,0.4724,2.117,0.764
A-000206,Land Plot,VN,Hanoi,21.03255,105.80803,D,USD,2025-10-30,4,340872.0,,,,,,,,2629.0,18.07,,Residential,,,,,,,A,False,,,,,,,,,,,False,Pending Verification,True,1,REG-747901866,550876.0,1172498.16,1111068.63,0.4958,2.0169,0.666
A-000207,Condo,JP,Tokyo,35.70705,139.73845,B,USD,2025-10-30,9,175754.0,2016.0,4.0,10.0,3.0,1.0,0.0,398.0,172.0,28.17,4.16,Commercial,C,owner,3390.0,1.0,2.79,0.06,,,,,,,,,,,,,False,Clean,False,0,REG-817713279,48863.0,106819.92,110853.72,0.4408,2.2687,0.751
A-000208,Land Plot,US,New York,40.73198,-74.00207,C,USD,2025-10-30,10,161372.0,,,,,,,,6190.0,35.04,,Industrial,,,,,,,A,False,,,,,,,,,,,True,Disputed,False,0,REG-559789433,1225873.0,1694560.13,1690273.96,0.7253,1.3788,0.754
A-000209,House,US,San Jose,37.3006,-121.89111,A,USD,2025-10-30,39,211766.0,1986.0,0.0,2.0,1.0,2.0,1.0,303.0,3610.0,28.69,21.06,Residential,B,tenant,3282.0,0.0,2.52,0.84,,,,,,,,,,,,,True,Clean,True,1,REG-333818420,102875.0,131318.03,124460.5,0.8266,1.2098,0.849
A-000210,Deposit,UK,London,51.47931,-0.15127,C,USD,2025-10-30,52,62492.0,,,,,,,,,,,,,,,,,,,,,,,,,,,386936.0,4.06,15.0,True,Clean,False,1,REG-919080705,197271.0,386936.0,401934.2,0.4908,2.0375,0.658
A-000211,Deposit,FR,Paris,48.85285,2.32264,A,USD,2025-10-30,16,95147.0,,,,,,,,,,,,,,,,,,,,,,,,,,,367342.0,2.2,18.0,False,Clean,False,0,REG-401309427,279771.0,367342.0,361741.46,0.7734,1.293,0.904
A-000212,Land Plot,DE,Berlin,52.53204,13.39642,A,USD,2025-10-30,9,111130.0,,,,,,,,1650.0,37.51,,Commercial,,,,,,,B,False,,,,,,,,,,,True,Clean,True,0,REG-267809763,271773.0,607288.51,621550.58,0.4373,2.287,0.897
A-000213,Car,VN,Ho Chi Minh,10.80333,106.70723,A,USD,2025-10-30,29,38707.0,,,,,,,,,,,,,,,,,,,,2015 BMW C-Class,2015.0,207796.0,4115.0,0.0,11.0,2.0,,,,True,Clean,True,1,REG-923793873,13120.0,17909.61,17114.97,0.7666,1.3045,0.888
A-000214,Deposit,VN,Hanoi,21.00712,105.85269,D,USD,2025-10-30,2,160443.0,,,,,,,,,,,,,,,,,,,,,,,,,,,404791.0,4.89,18.0,False,Pending Verification,False,1,REG-237309043,305337.0,404791.0,449294.69,0.6796,1.4715,0.655
A-000215,Apartment,JP,Tokyo,35.67652,139.69184,A,USD,2025-10-30,42,109260.0,1983.0,20.0,25.0,2.0,1.0,1.0,323.0,33.0,13.96,15.81,Commercial,A,tenant,1531.0,1.0,2.38,1.89,,,,,,,,,,,,,False,Clean,False,2,REG-782826118,19690.0,64950.91,65746.36,0.2995,3.3391,0.739
A-000216,Land Plot,US,New York,40.69696,-74.02257,B,USD,2025-10-30,38,42029.0,,,,,,,,2036.0,6.07,,Agricultural,,,,,,,B,False,,,,,,,,,,,True,Disputed,False,0,REG-247368563,156156.0,199942.72,191698.85,0.8146,1.2276,0.874
A-000217,Condo,US,San Jose,37.33209,-121.9002,C,USD,2025-10-30,53,128532.0,1972.0,18.0,31.0,0.0,3.0,2.0,155.0,484.0,27.89,24.78,Industrial,B,owner,624.0,1.0,2.55,0.21,,,,,,,,,,,,,False,Pending Verification,True,1,REG-711473901,21571.0,49036.99,48498.41,0.4448,2.2483,0.569
A-000218,Land Plot,UK,London,51.50342,-0.13556,A,USD,2025-10-30,5,257338.0,,,,,,,,287.0,46.31,,Industrial,,,,,,,A,True,,,,,,,,,,,True,Clean,False,2,REG-195233074,87082.0,217030.87,208255.98,0.4181,2.3915,0.873
A-000219,Apartment,FR,Paris,48.88254,2.36949,C,USD,2025-10-30,58,123478.0,1967.0,17.0,19.0,1.0,1.0,0.0,305.0,334.0,7.97,8.9,Industrial,C,owner,5236.0,1.0,1.93,0.36,,,,,,,,,,,,,False,Clean,False,0,REG-272384249,31712.0,46194.45,43863.59,0.723,1.3832,0.576
A-000220,Land Plot,DE,Berlin,52.51708,13.47908,C,USD,2025-10-30,27,218253.0,,,,,,,,4255.0,19.48,,Industrial,,,,,,,C,False,,,,,,,,,,,True,Clean,True,0,REG-528656088,942217.0,1345832.11,1289384.14,0.7307,1.3685,0.673
A-000221,Apartment,VN,Ho Chi Minh,10.76881,106.70722,C,USD,2025-10-30,30,242551.0,1995.0,23.0,11.0,3.0,3.0,2.0,357.0,434.0,25.24,21.52,Commercial,C,owner,2986.0,1.0,2.61,1.26,,,,,,,,,,,,,True,Clean,False,1,REG-518651321,37738.0,92998.23,94904.39,0.3976,2.5148,0.604
A-000222,Shop,VN,Hanoi,21.00429,105.86409,A,USD,2025-10-30,7,176503.0,2018.0,0.0,5.0,0.0,2.0,0.0,2717.0,4556.0,9.63,29.85,Mixed,A,owner,3628.0,0.0,3.28,0.53,,,,,,,,,,,,,True,Clean,False,1,REG-803388880,86100.0,144793.78,147098.11,0.5853,1.7085,0.913
A-000223,Apartment,JP,Tokyo,35.64022,139.70081,D,USD,2025-10-30,23,174097.0,2002.0,5.0,14.0,4.0,3.0,0.0,260.0,25.0,24.75,9.98,Industrial,D,owner,2666.0,0.0,3.21,1.58,,,,,,,,,,,,,False,Clean,False,0,REG-213062540,36833.0,51724.4,53127.47,0.6933,1.4424,0.654
A-000224,Car,US,New York,40.69621,-74.00162,A,USD,2025-10-30,55,66202.0,,,,,,,,,,,,,,,,,,,,2011 Hyundai Sportage,2011.0,84157.0,1218.0,0.0,0.0,3.0,,,,False,Clean,False,2,REG-307470846,6328.0,20254.01,20174.28,0.3137,3.1881,0.927
A-000225,Shop,US,San Jose,37.32303,-121.91097,D,USD,2025-10-30,31,438457.0,1994.0,0.0,5.0,0.0,2.0,0.0,2999.0,416.0,21.05,4.4,Commercial,C,vacant,5354.0,0.0,0.26,2.09,,,,,,,,,,,,,False,Clean,False,2,REG-755107471,73305.0,116407.16,122920.65,0.5964,1.6768,0.669
A-000226,House,UK,London,51.48198,-0.10264,C,USD,2025-10-30,52,165154.0,1973.0,0.0,3.0,3.0,1.0,0.0,2824.0,2985.0,8.41,22.54,Industrial,D,owner,1171.0,1.0,1.62,0.43,,,,,,,,,,,,,False,Clean,False,0,REG-355605234,47792.0,63081.3,61618.61,0.7756,1.2893,0.574
A-000227,Land Plot,FR,Paris,48.89385,2.33572,B,USD,2025-10-30,2,162955.0,,,,,,,,4403.0,14.92,,Commercial,,,,,,,C,False,,,,,,,,,,,False,Clean,True,0,REG-688055678,1254059.0,1794066.06,1944549.58,0.6449,1.5506,0.757
A-000228,Condo,DE,Berlin,52.51113,13.43192,C,USD,2025-10-30,45,124320.0,1980.0,12.0,15.0,3.0,1.0,2.0,303.0,226.0,10.68,23.93,Residential,C,owner,1739.0,0.0,1.95,1.69,,,,,,,,,,,,,True,Clean,True,0,REG-887520985,18827.0,45454.12,43827.19,0.4296,2.3279,0.701
A-000229,Land Plot,VN,Ho Chi Minh,10.78233,106.68134,A,USD,2025-10-30,49,67028.0,,,,,,,,3013.0,36.67,,Residential,,,,,,,C,True,,,,,,,,,,,False,Clean,True,2,REG-820577389,218611.0,487761.24,466909.82,0.4682,2.1358,0.835
A-000230,Condo,VN,Hanoi,21.02058,105.835,A,USD,2025-10-30,29,149787.0,1996.0,14.0,29.0,0.0,1.0,2.0,238.0,973.0,20.99,20.83,Commercial,B,owner,3167.0,0.0,0.97,0.6,,,,,,,,,,,,,False,Clean,True,0,REG-544856436,41089.0,88633.08,97295.6,0.4223,2.3679,0.851
A-000231,Car,JP,Tokyo,35.68678,139.68261,C,USD,2025-10-30,55,23110.0,,,,,,,,,,,,,,,,,,,,2010 Hyundai Civic,2010.0,14922.0,4278.0,0.0,7.0,2.0,,,,True,Clean,True,0,REG-915055656,6742.0,8587.96,7937.95,0.8493,1.1774,0.731
A-000232,Land Plot,US,New York,40.70055,-74.03649,D,USD,2025-10-30,17,313202.0,,,,,,,,4296.0,33.87,,Agricultural,,,,,,,D,True,,,,,,,,,,,True,Clean,False,0,REG-788599488,560010.0,1285329.41,1367651.18,0.4095,2.4422,0.637
A-000233,Apartment,US,San Jose,37.31676,-121.88499,A,USD,2025-10-30,27,81349.0,1998.0,4.0,18.0,2.0,3.0,1.0,347.0,187.0,23.66,11.68,Mixed,C,vacant,3533.0,1.0,3.43,1.09,,,,,,,,,,,,,False,Clean,True,1,REG-808530061,33089.0,48547.52,46443.35,0.7125,1.4036,0.74
A-000234,Apartment,UK,London,51.50623,-0.11266,D,USD,2025-10-30,58,195836.0,1967.0,21.0,10.0,5.0,2.0,2.0,313.0,639.0,21.0,16.0,Commercial,C,owner,122.0,0.0,2.38,2.73,,,,,,,,,,,,,False,Clean,True,0,REG-751772530,36663.0,46127.38,42903.85,0.8545,1.1702,0.623
A-000235,Land Plot,FR,Paris,48.81684,2.34926,C,USD,2025-10-30,14,30603.0,,,,,,,,3818.0,18.77,,Industrial,,,,,,,C,True,,,,,,,,,,,False,Clean,False,0,REG-714948952,65593.0,210071.95,216267.5,0.3033,3.2971,0.774
A-000236,Deposit,DE,Berlin,52.50756,13.40464,C,USD,2025-10-30,12,20776.0,,,,,,,,,,,,,,,,,,,,,,,,,,,320471.0,3.67,21.0,False,Clean,False,2,REG-779523738,144763.0,320471.0,320278.24,0.452,2.2124,0.675
A-000237,Car,VN,Ho Chi Minh,10.76366,106.70596,C,USD,2025-10-30,4,49223.0,,,,,,,,,,,,,,,,,,,,2020 Hyundai Elantra,2020.0,236783.0,3971.0,1.0,10.0,3.0,,,,False,Clean,True,0,REG-631280656,22562.0,29830.21,30172.35,0.7478,1.3373,0.761
A-000238,Deposit,VN,Hanoi,21.05388,105.81899,B,USD,2025-10-30,26,72357.0,,,,,,,,,,,,,,,,,,,,,,,,,,,99089.0,2.32,3.0,False,Clean,False,2,REG-882156485,60597.0,99089.0,96718.15,0.6265,1.5961,0.873
A-000239,House,JP,Tokyo,35.68481,139.68,B,USD,2025-10-30,51,283705.0,1974.0,0.0,2.0,0.0,3.0,2.0,1433.0,4064.0,11.46,6.67,Commercial,C,owner,3861.0,0.0,2.95,1.85,,,,,,,,,,,,,True,Clean,True,1,REG-237609371,52968.0,149359.64,141471.62,0.3744,2.6709,0.778
A-000240,Condo,US,New York,40.7115,-73.98921,B,USD,2025-10-30,3,269159.0,2022.0,9.0,3.0,4.0,1.0,0.0,392.0,220.0,9.22,3.03,Residential,A,owner,2842.0,0.0,2.69,2.05,,,,,,,,,,,,,False,Clean,True,1,REG-964054727,140310.0,194280.86,199766.48,0.7024,1.4238,0.77
A-000241,Shop,US,San Jose,37.28612,-121.86514,D,USD,2025-10-30,17,595984.0,2008.0,0.0,5.0,0.0,2.0,1.0,1397.0,883.0,19.06,14.03,Residential,D,owner,2350.0,1.0,1.69,1.72,,,,,,,,,,,,,False,Clean,False,0,REG-240107677,74437.0,168935.9,173169.5,0.4299,2.3264,0.497
A-000242,Apartment,UK,London,51.50358,-0.10716,D,USD,2025-10-30,45,137738.0,1980.0,18.0,31.0,5.0,1.0,1.0,34.0,285.0,15.78,26.13,Mixed,C,owner,4371.0,0.0,2.76,0.92,,,,,,,,,,,,,False,Pending Verification,True,0,REG-407765853,18926.0,35097.16,34579.1,0.5473,1.8271,0.673
A-000243,Deposit,FR,Paris,48.87012,2.38003,B,USD,2025-10-30,48,35069.0,,,,,,,,,,,,,,,,,,,,,,,,,,,255432.0,1.42,17.0,True,Clean,False,2,REG-367244863,120871.0,255432.0,260075.22,0.4648,2.1517,0.785
A-000244,Condo,DE,Berlin,52.51281,13.41661,A,USD,2025-10-30,20,121210.0,2005.0,11.0,18.0,1.0,2.0,2.0,125.0,966.0,5.82,12.09,Industrial,D,owner,357.0,0.0,1.58,0.67,,,,,,,,,,,,,True,Clean,False,1,REG-555950025,33109.0,79144.59,75176.53,0.4404,2.2706,0.92
A-000245,Deposit,VN,Ho Chi Minh,10.75788,106.69916,C,USD,2025-10-30,46,115891.0,,,,,,,,,,,,,,,,,,,,,,,,,,,150103.0,0.89,10.0,True,Clean,False,0,REG-509322184,78292.0,150103.0,136894.62,0.5719,1.7485,0.759
A-000246,Apartment,VN,Hanoi,21.00207,105.81644,B,USD,2025-10-30,12,172631.0,2013.0,12.0,17.0,3.0,3.0,1.0,49.0,915.0,17.04,16.6,Mixed,D,tenant,969.0,0.0,2.17,1.01,,,,,,,,,,,,,False,Clean,False,1,REG-931712182,66905.0,102191.0,99901.6,0.6697,1.4932,0.803
A-000247,Car,JP,Tokyo,35.66265,139.69141,A,USD,2025-10-30,16,55118.0,,,,,,,,,,,,,,,,,,,,2020 Ford CX-5,2020.0,164804.0,4491.0,1.0,3.0,2.0,,,,False,Clean,False,0,REG-778179469,16882.0,36745.97,32041.13,0.5269,1.8979,0.912
A-000248,Land Plot,US,New York,40.71303,-74.00449,D,USD,2025-10-30,11,195228.0,,,,,,,,3864.0,51.35,,Industrial,,,,,,,B,True,,,,,,,,,,,False,Clean,False,0,REG-999285763,272702.0,844196.55,814271.51,0.3349,2.9859,0.678
A-000249,Shop,US,San Jose,37.3361,-121.90186,B,USD,2025-10-30,40,712086.0,1985.0,0.0,3.0,0.0,1.0,2.0,1999.0,2185.0,4.41,9.38,Industrial,C,tenant,3003.0,0.0,2.27,1.78,,,,,,,,,,,,,True,Clean,False,1,REG-285280967,170860.0,340982.29,327227.98,0.5221,1.9152,0.805
A-000250,Deposit,UK,London,51.50853,-0.13122,C,USD,2025-10-30,10,106341.0,,,,,,,,,,,,,,,,,,,,,,,,,,,341407.0,0.91,30.0,False,Clean,False,1,REG-766131586,104257.0,341407.0,294538.41,0.354,2.8251,0.674
A-000251,Apartment,FR,Paris,48.85287,2.35494,B,USD,2025-10-30,7,191505.0,2018.0,11.0,6.0,4.0,3.0,0.0,100.0,370.0,24.95,6.38,Industrial,A,vacant,3117.0,0.0,1.95,0.98,,,,,,,,,,,,,True,Clean,False,0,REG-224109623,97632.0,131384.01,130149.01,0.7502,1.3331,0.848
A-000252,Shop,DE,Berlin,52.49539,13.38899,B,USD,2025-10-30,26,494391.0,1999.0,0.0,2.0,0.0,2.0,2.0,774.0,2955.0,17.5,17.97,Mixed,C,owner,1331.0,1.0,2.3,2.49,,,,,,,,,,,,,True,Clean,True,1,REG-414416814,186578.0,255613.24,269157.6,0.6932,1.4426,0.668
A-000253,House,VN,Ho Chi Minh,10.81202,106.704,D,USD,2025-10-30,31,222111.0,1994.0,0.0,4.0,4.0,1.0,1.0,228.0,1166.0,17.17,27.0,Industrial,C,owner,4754.0,1.0,2.07,0.05,,,,,,,,,,,,,False,Clean,False,0,REG-497895664,22419.0,62131.24,63930.78,0.3507,2.8516,0.506
A-000254,Condo,VN,Hanoi,20.95779,105.85466,B,USD,2025-10-30,22,247253.0,2003.0,3.0,27.0,3.0,3.0,0.0,177.0,989.0,8.18,10.45,Commercial,D,tenant,1140.0,0.0,0.67,2.78,,,,,,,,,,,,,True,Clean,True,0,REG-833412032,87242.0,128514.25,128945.94,0.6766,1.478,0.85
A-000255,Condo,JP,Tokyo,35.6792,139.6935,B,USD,2025-10-30,11,173719.0,2014.0,21.0,15.0,0.0,1.0,1.0,260.0,983.0,17.82,24.62,Residential,C,tenant,3571.0,0.0,0.11,0.15,,,,,,,,,,,,,False,Clean,True,1,REG-574745967,49005.0,118400.26,108842.51,0.4502,2.221,0.858
A-000256,Car,US,New York,40.66971,-74.03036,C,USD,2025-10-30,34,20840.0,,,,,,,,,,,,,,,,,,,,2013 Honda CX-5,2013.0,7263.0,1021.0,0.0,5.0,2.0,,,,False,Clean,False,0,REG-537722580,2544.0,7586.09,7509.78,0.3388,2.952,0.76
A-000257,Apartment,US,San Jose,37.30476,-121.89469,B,USD,2025-10-30,6,234812.0,2019.0,19.0,9.0,3.0,1.0,2.0,85.0,244.0,12.65,20.09,Commercial,B,vacant,1508.0,0.0,2.1,0.25,,,,,,,,,,,,,True,Clean,False,0,REG-922604233,95232.0,159318.27,151024.77,0.6306,1.5859,0.775
A-000258,Shop,UK,London,51.51157,-0.10954,B,USD,2025-10-30,9,760121.0,2016.0,0.0,1.0,0.0,2.0,1.0,1982.0,3888.0,20.92,21.95,Mixed,B,tenant,2417.0,0.0,0.9,0.53,,,,,,,,,,,,,False,Clean,False,1,REG-674988776,271366.0,499427.15,530770.16,0.5113,1.9559,0.807
