asset_id,asset_type,country,city,geo_lat,geo_lon,location_quality,currency_code,valuation_date,age_years,base_value_hint,year_built,floor,floors_total,bedrooms,bathrooms,parking_slots,area_m2,land_area_m2,frontage_m,road_width_m,zoning,condition_grade,occupancy,monthly_rent,flood_risk_zone,school_dist_km,metro_dist_km,shape_quality,road_access,year_make_model,vehicle_year,odometer_km,engine_cc,accident_history,service_records_count,ownership_count,inspection_needed,legal_status,ownership_verified,lien_count,registry_id,requested_amount,market_value,estimated_value,LTV,CCR,quality_score
A-000618,Apartment,UK,London,51.53589,-0.13411,D,VND,2025-10-30,8,2548128205.13,2017.0,3.0,5.0,2.0,2.0,2.0,30.0,296.0,7.79,20.3,Residential,C,vacant,46333333.33,0.0,2.11,1.12,,,,,,,,,,True,Clean,True,0,REG-965660626,553487179.49,971144358.97,962290000.0,0.5752,1.7386,0.666
A-000619,Condo,FR,Paris,48.84592,2.3294,B,VND,2025-10-30,55,4166256410.26,1970.0,6.0,10.0,1.0,2.0,1.0,111.0,873.0,17.34,7.12,Industrial,B,tenant,134820512.82,0.0,2.33,2.16,,,,,,,,,,False,Clean,True,0,REG-240158769,583435897.44,1866582564.1,1946342820.51,0.2998,3.336,0.767
A-000620,Car,DE,Berlin,52.55619,13.42157,B,VND,2025-10-30,5,782564102.56,,,,,,,,,,,,,,,,,,,,2013 Hyundai Elantra,2013.0,14581.0,3727.0,1.0,9.0,1.0,False,Clean,False,2,REG-622687707,151282051.28,230079230.77,231895897.44,0.6524,1.5329,0.775
A-000621,Apartment,VN,Ho Chi Minh,10.76254,106.68377,A,VND,2025-10-30,20,3146307692.31,2005.0,22.0,7.0,0.0,2.0,1.0,235.0,148.0,28.14,24.54,Residential,B,owner,35948717.95,0.0,0.66,1.79,,,,,,,,,,False,Disputed,True,0,REG-244702146,1209487179.49,2286689487.18,2289102820.51,0.5284,1.8926,0.843
A-000622,House,VN,Hanoi,21.02592,105.83646,C,VND,2025-10-30,16,7646871794.87,2009.0,0.0,4.0,0.0,3.0,0.0,1067.0,156.0,16.2,23.71,Industrial,C,tenant,15410256.41,0.0,4.13,0.66,,,,,,,,,,False,Clean,False,0,REG-125436430,2503076923.08,3632336153.85,3661600769.23,0.6836,1.4628,0.733
A-000623,House,JP,Tokyo,35.67284,139.65677,A,VND,2025-10-30,0,3554615384.62,2025.0,0.0,3.0,3.0,1.0,1.0,839.0,4667.0,21.03,5.78,Industrial,C,owner,22564102.56,0.0,1.14,0.05,,,,,,,,,,True,Clean,False,1,REG-886925353,2099230769.23,3324175897.44,3414258461.54,0.6148,1.6264,0.862
A-000624,Car,US,New York,40.72434,-74.04195,D,VND,2025-10-30,20,448641025.64,,,,,,,,,,,,,,,,,,,,2021 BMW F-150,2021.0,20925.0,3214.0,0.0,9.0,3.0,True,Clean,True,2,REG-577028377,214717948.72,319766923.08,321253333.33,0.6684,1.4962,0.625
A-000625,Car,US,San Jose,37.34857,-121.90098,A,VND,2025-10-30,38,608717948.72,,,,,,,,,,,,,,,,,,,,2021 Ford Corolla,2021.0,249150.0,4280.0,0.0,8.0,2.0,True,Clean,False,0,REG-940686643,222743589.74,392395641.03,377935641.03,0.5894,1.6967,0.926
A-000626,Car,UK,London,51.51059,-0.07939,C,VND,2025-10-30,57,1682256410.26,,,,,,,,,,,,,,,,,,,,2014 Hyundai Corolla,2014.0,14322.0,1790.0,0.0,1.0,1.0,False,Clean,True,0,REG-321618896,336282051.28,799658205.13,787839743.59,0.4268,2.3428,0.729
A-000627,House,FR,Paris,48.8615,2.35511,C,VND,2025-10-30,7,10264076923.08,2018.0,0.0,1.0,5.0,3.0,1.0,1125.0,1983.0,24.8,7.86,Commercial,C,owner,74205128.21,0.0,3.38,1.57,,,,,,,,,,False,Clean,False,1,REG-276120031,4269769230.77,5893215128.21,6119603076.92,0.6977,1.4332,0.683
A-000628,Car,DE,Berlin,52.53689,13.43854,C,VND,2025-10-30,37,1554051282.05,,,,,,,,,,,,,,,,,,,,2019 Mercedes CX-5,2019.0,29850.0,3038.0,0.0,6.0,2.0,True,Clean,False,0,REG-278903206,749076923.08,1081019743.59,1124202820.51,0.6663,1.5008,0.673
A-000629,Apartment,VN,Ho Chi Minh,10.78552,106.67307,B,VND,2025-10-30,17,6338487179.49,2008.0,7.0,36.0,5.0,3.0,0.0,102.0,934.0,17.1,25.63,Mixed,C,tenant,43615384.62,0.0,1.22,2.74,,,,,,,,,,True,Clean,False,1,REG-284016698,2056974358.97,3331995897.44,3424029743.59,0.6007,1.6646,0.764
A-000630,Car,VN,Hanoi,21.03715,105.8254,C,VND,2025-10-30,5,587820512.82,,,,,,,,,,,,,,,,,,,,2015 BMW CX-5,2015.0,84147.0,2514.0,0.0,11.0,1.0,False,Clean,False,0,REG-992969681,186974358.97,261705897.44,258843333.33,0.7223,1.3844,0.712
A-000631,Land Plot,JP,Tokyo,35.67349,139.6971,B,VND,2025-10-30,32,3045820512.82,,,,,,,,6567.0,55.4,,Industrial,,,,,,,B,False,,,,,,,,False,Clean,True,0,REG-216196868,35845897435.9,45728988205.13,43559175641.03,0.8229,1.2152,0.773
A-000632,Condo,US,New York,40.73995,-74.00673,C,VND,2025-10-30,17,3392384615.38,2008.0,9.0,3.0,4.0,2.0,2.0,48.0,321.0,25.55,25.8,Commercial,A,owner,134000000.0,0.0,1.42,2.02,,,,,,,,,,True,Clean,False,2,REG-625227948,902230769.23,1493642051.28,1475172564.1,0.6116,1.635,0.738
A-000633,Apartment,US,San Jose,37.34832,-121.88945,B,VND,2025-10-30,23,2735384615.38,2002.0,5.0,7.0,4.0,2.0,1.0,345.0,887.0,13.22,25.67,Industrial,B,tenant,83743589.74,1.0,0.11,0.9,,,,,,,,,,True,Clean,True,0,REG-508823669,796435897.44,1553326666.67,1557826153.85,0.5112,1.956,0.703
A-000634,Land Plot,UK,London,51.48343,-0.08751,D,VND,2025-10-30,52,7310102564.1,,,,,,,,4197.0,26.37,,Commercial,,,,,,,A,False,,,,,,,,False,Clean,False,1,REG-259198539,24140256410.26,39977478205.13,42256238461.54,0.5713,1.7504,0.593
A-000635,Car,FR,Paris,48.85029,2.31248,B,VND,2025-10-30,18,713333333.33,,,,,,,,,,,,,,,,,,,,2021 Toyota Sportage,2021.0,36454.0,3277.0,0.0,0.0,3.0,False,Clean,False,0,REG-105634030,353307692.31,444522564.1,468623076.92,0.7539,1.3264,0.811
A-000636,Car,DE,Berlin,52.559,13.39539,D,VND,2025-10-30,40,1758051282.05,,,,,,,,,,,,,,,,,,,,2015 Toyota Civic,2015.0,41641.0,2034.0,0.0,12.0,1.0,False,Clean,True,0,REG-649748711,226025641.03,722449487.18,747862564.1,0.3022,3.3088,0.628
A-000637,Condo,VN,Ho Chi Minh,10.77345,106.68138,D,VND,2025-10-30,1,2320000000.0,2024.0,1.0,31.0,4.0,3.0,0.0,47.0,170.0,21.19,6.93,Industrial,C,owner,34897435.9,0.0,0.09,2.13,,,,,,,,,,False,Pending Verification,True,2,REG-415005358,760000000.0,953784102.56,929688205.13,0.8175,1.2233,0.631
A-000638,Car,VN,Hanoi,21.02005,105.85352,C,VND,2025-10-30,17,1508282051.28,,,,,,,,,,,,,,,,,,,,2018 BMW 3 Series,2018.0,174136.0,4180.0,0.0,7.0,2.0,False,Clean,False,0,REG-876191905,292923076.92,756081282.05,773892820.51,0.3785,2.642,0.701
A-000639,Condo,JP,Tokyo,35.6887,139.69679,B,VND,2025-10-30,51,4901487179.49,1974.0,9.0,14.0,4.0,2.0,0.0,306.0,415.0,6.54,4.42,Mixed,B,tenant,9923076.92,0.0,2.75,0.74,,,,,,,,,,False,Clean,True,1,REG-477042980,1276692307.69,2238691538.46,2267139230.77,0.5631,1.7758,0.867
A-000640,House,US,New York,40.69898,-74.03267,C,VND,2025-10-30,30,9449358974.36,1995.0,0.0,3.0,4.0,1.0,1.0,2856.0,2611.0,7.02,28.13,Residential,B,owner,16846153.85,0.0,1.31,1.16,,,,,,,,,,True,Clean,True,1,REG-211896736,1780358974.36,3547155384.62,3507508974.36,0.5076,1.9701,0.771
A-000641,Car,US,San Jose,37.34981,-121.88649,B,VND,2025-10-30,13,1225615384.62,,,,,,,,,,,,,,,,,,,,2014 Mazda 3 Series,2014.0,204628.0,2634.0,0.0,6.0,2.0,False,Clean,True,0,REG-457498362,189512820.51,470403846.15,487371794.87,0.3888,2.5717,0.773
A-000642,Car,UK,London,51.48717,-0.121,A,VND,2025-10-30,59,222025641.03,,,,,,,,,,,,,,,,,,,,2012 BMW Elantra,2012.0,39816.0,2634.0,0.0,0.0,1.0,True,Clean,False,1,REG-809291761,31282051.28,74970000.0,75997948.72,0.4116,2.4294,0.886
A-000643,Apartment,FR,Paris,48.84295,2.37556,C,VND,2025-10-30,5,4724487179.49,2020.0,2.0,29.0,4.0,3.0,0.0,113.0,978.0,8.76,12.57,Industrial,C,vacant,57666666.67,0.0,2.11,0.99,,,,,,,,,,True,Clean,True,0,REG-783394066,1230179487.18,2170343333.33,2159813846.15,0.5696,1.7557,0.705
A-000644,Car,DE,Berlin,52.51189,13.40621,D,VND,2025-10-30,48,713384615.38,,,,,,,,,,,,,,,,,,,,2021 Mercedes F-150,2021.0,100515.0,1603.0,0.0,12.0,3.0,False,Disputed,True,0,REG-754068165,283051282.05,506934871.79,524657435.9,0.5395,1.8536,0.66
A-000645,Car,VN,Ho Chi Minh,10.79216,106.65264,C,VND,2025-10-30,2,427666666.67,,,,,,,,,,,,,,,,,,,,2011 Hyundai Elantra,2011.0,116968.0,3530.0,0.0,8.0,2.0,False,Clean,False,2,REG-593051121,35820512.82,100896666.67,104010769.23,0.3444,2.9037,0.683
A-000646,Land Plot,VN,Hanoi,21.00739,105.83942,B,VND,2025-10-30,38,9504384615.38,,,,,,,,1353.0,17.59,,Agricultural,,,,,,,C,True,,,,,,,,True,Clean,True,1,REG-368682905,9796051282.05,31960611794.87,30905195384.62,0.317,3.1549,0.785
A-000647,Apartment,JP,Tokyo,35.70324,139.6966,B,VND,2025-10-30,10,3625717948.72,2015.0,16.0,7.0,5.0,1.0,1.0,152.0,667.0,17.28,20.09,Residential,B,owner,151897435.9,1.0,2.31,0.03,,,,,,,,,,False,Clean,True,1,REG-907660162,1385205128.21,2271046923.08,2333121794.87,0.5937,1.6843,0.719
A-000648,Car,US,New York,40.70793,-74.03355,A,VND,2025-10-30,58,1234615384.62,,,,,,,,,,,,,,,,,,,,2020 Honda Sportage,2020.0,53194.0,4384.0,0.0,13.0,3.0,True,Pending Verification,False,0,REG-337993719,514717948.72,820315128.21,883752051.28,0.5824,1.717,0.831
A-000649,Car,US,San Jose,37.31223,-121.89721,B,VND,2025-10-30,53,1620948717.95,,,,,,,,,,,,,,,,,,,,2025 Toyota Sportage,2025.0,52328.0,3163.0,0.0,0.0,3.0,False,Clean,True,1,REG-521065766,679153846.15,1480362307.69,1520796666.67,0.4466,2.2393,0.837
A-000650,House,UK,London,51.51753,-0.13127,B,VND,2025-10-30,45,9058897435.9,1980.0,0.0,1.0,0.0,1.0,2.0,125.0,432.0,29.58,20.81,Mixed,C,vacant,63974358.97,0.0,1.27,1.27,,,,,,,,,,False,Clean,True,0,REG-484854965,2309589743.59,4373005641.03,4205922564.1,0.5491,1.8211,0.813
A-000651,House,FR,Paris,48.83657,2.33031,A,VND,2025-10-30,3,10474666666.67,2022.0,0.0,1.0,5.0,3.0,1.0,2495.0,1547.0,19.98,22.53,Mixed,C,vacant,113717948.72,0.0,3.8,2.23,,,,,,,,,,False,Clean,False,0,REG-858120081,2883666666.67,8425098461.54,8095075897.44,0.3562,2.8072,0.841
A-000652,Land Plot,DE,Berlin,52.51777,13.42549,D,VND,2025-10-30,24,3736000000.0,,,,,,,,2452.0,42.06,,Industrial,,,,,,,A,True,,,,,,,,False,Clean,True,0,REG-907303786,3902923076.92,12269550769.23,11736675384.62,0.3325,3.0072,0.692
A-000653,Land Plot,VN,Ho Chi Minh,10.77033,106.6841,C,VND,2025-10-30,27,6758564102.56,,,,,,,,1818.0,6.34,,Commercial,,,,,,,B,True,,,,,,,,True,Disputed,False,0,REG-412862712,13923923076.92,19243862051.28,20588871282.05,0.6763,1.4787,0.774
A-000654,Land Plot,VN,Hanoi,21.048,105.84336,A,VND,2025-10-30,8,5379205128.21,,,,,,,,3166.0,38.55,,Agricultural,,,,,,,A,False,,,,,,,,True,Clean,True,2,REG-127101464,24215384615.38,50401775641.03,48397024358.97,0.5003,1.9986,0.839
A-000655,Apartment,JP,Tokyo,35.69194,139.70053,A,VND,2025-10-30,14,2638179487.18,2011.0,18.0,36.0,1.0,2.0,0.0,368.0,299.0,26.9,13.72,Mixed,C,owner,37487179.49,1.0,3.63,1.35,,,,,,,,,,False,Clean,True,1,REG-380824306,1472333333.33,1871616410.26,1790286410.26,0.8224,1.216,0.751
A-000656,Land Plot,US,New York,40.73795,-74.04088,B,VND,2025-10-30,9,5498871794.87,,,,,,,,5337.0,21.58,,Commercial,,,,,,,B,True,,,,,,,,True,Clean,False,1,REG-846031716,27305974358.97,77468228974.36,78041401025.64,0.3499,2.858,0.855
A-000657,Apartment,US,San Jose,37.3478,-121.8973,D,VND,2025-10-30,8,3853846153.85,2017.0,14.0,25.0,0.0,2.0,0.0,225.0,321.0,18.79,6.63,Residential,C,tenant,6000000.0,0.0,2.71,0.97,,,,,,,,,,True,Disputed,False,0,REG-155869118,505102564.1,1249191538.46,1390435384.62,0.3633,2.7528,0.598
A-000658,Car,UK,London,51.49631,-0.08839,A,VND,2025-10-30,35,216384615.38,,,,,,,,,,,,,,,,,,,,2017 BMW F-150,2017.0,132350.0,3641.0,1.0,5.0,2.0,False,Clean,False,0,REG-359566708,37410256.41,100049230.77,100472307.69,0.3723,2.6857,0.935
A-000659,Apartment,FR,Paris,48.8629,2.34795,D,VND,2025-10-30,49,6269076923.08,1976.0,10.0,10.0,3.0,2.0,1.0,137.0,262.0,15.08,5.57,Mixed,D,owner,108743589.74,0.0,3.33,1.19,,,,,,,,,,False,Clean,False,1,REG-568665350,1043846153.85,1510682051.28,1484651538.46,0.7031,1.4223,0.678
A-000660,House,DE,Berlin,52.49458,13.43343,C,VND,2025-10-30,17,6391230769.23,2008.0,0.0,3.0,0.0,1.0,1.0,2906.0,2903.0,19.86,25.56,Residential,B,owner,83282051.28,1.0,3.25,2.8,,,,,,,,,,False,Clean,True,0,REG-865367692,1895282051.28,2735882307.69,2673773589.74,0.7088,1.4108,0.579
A-000661,Apartment,VN,Ho Chi Minh,10.78414,106.73158,B,VND,2025-10-30,53,5980769230.77,1972.0,3.0,5.0,5.0,3.0,1.0,86.0,152.0,6.51,24.7,Commercial,E,owner,17230769.23,0.0,1.8,1.36,,,,,,,,,,False,Disputed,True,0,REG-336708672,2084717948.72,2659469743.59,2732590769.23,0.7629,1.3108,0.769
A-000662,House,VN,Hanoi,20.98989,105.87124,C,VND,2025-10-30,47,7926282051.28,1978.0,0.0,2.0,1.0,3.0,2.0,2233.0,1845.0,7.73,13.44,Commercial,D,owner,8641025.64,0.0,1.32,1.58,,,,,,,,,,True,Clean,True,0,REG-348559009,1526923076.92,3020160512.82,2885631538.46,0.5291,1.8898,0.758
A-000663,House,JP,Tokyo,35.65736,139.67942,C,VND,2025-10-30,57,7287641025.64,1968.0,0.0,3.0,1.0,3.0,2.0,1994.0,1069.0,5.09,20.75,Industrial,C,owner,87794871.79,1.0,4.54,2.14,,,,,,,,,,False,Clean,True,1,REG-952029308,1541794871.79,2523717435.9,2658571538.46,0.5799,1.7243,0.561
A-000664,Car,US,New York,40.68137,-74.03311,C,VND,2025-10-30,23,1128641025.64,,,,,,,,,,,,,,,,,,,,2014 Mazda Sportage,2014.0,59675.0,2693.0,0.0,4.0,3.0,False,Clean,True,2,REG-930921853,328102564.1,411765384.62,408384102.56,0.8034,1.2447,0.74
A-000665,Condo,US,San Jose,37.35727,-121.901,D,VND,2025-10-30,43,5398692307.69,1982.0,8.0,4.0,5.0,2.0,1.0,392.0,164.0,26.21,28.46,Mixed,C,owner,15307692.31,0.0,2.18,0.3,,,,,,,,,,True,Clean,False,1,REG-890515778,870358974.36,1299976923.08,1278331794.87,0.6809,1.4687,0.598
A-000666,Apartment,UK,London,51.5386,-0.1156,C,VND,2025-10-30,32,5525846153.85,1993.0,12.0,11.0,0.0,1.0,0.0,168.0,778.0,8.82,28.76,Commercial,C,tenant,61410256.41,0.0,0.19,1.71,,,,,,,,,,True,Clean,True,2,REG-512293853,1341179487.18,1940846666.67,1977972051.28,0.6781,1.4748,0.724
A-000667,House,FR,Paris,48.86003,2.37397,D,VND,2025-10-30,11,6019282051.28,2014.0,0.0,3.0,5.0,3.0,2.0,1501.0,3097.0,17.97,4.74,Commercial,B,owner,20025641.03,0.0,4.22,0.16,,,,,,,,,,True,Pending Verification,True,0,REG-244327874,970897435.9,2102807435.9,2112822307.69,0.4595,2.1762,0.618
A-000668,Car,DE,Berlin,52.54769,13.36645,B,VND,2025-10-30,9,1236512820.51,,,,,,,,,,,,,,,,,,,,2015 Ford Corolla,2015.0,28628.0,1195.0,1.0,3.0,1.0,False,Clean,False,0,REG-398745335,211205128.21,584065641.03,595200000.0,0.3548,2.8181,0.762
A-000669,House,VN,Ho Chi Minh,10.79096,106.68804,B,VND,2025-10-30,23,4918333333.33,2002.0,0.0,4.0,1.0,1.0,0.0,1945.0,4611.0,19.95,5.39,Commercial,C,owner,30512820.51,0.0,0.23,0.12,,,,,,,,,,False,Clean,False,2,REG-562881985,1837589743.59,2441854871.79,2281192820.51,0.8055,1.2414,0.806
A-000670,Condo,VN,Hanoi,21.01896,105.85645,C,VND,2025-10-30,1,5722589743.59,2024.0,24.0,22.0,3.0,2.0,1.0,261.0,903.0,18.38,26.63,Industrial,D,owner,119102564.1,0.0,2.81,2.29,,,,,,,,,,False,Clean,False,0,REG-950985424,1151641025.64,3323565897.44,3428711538.46,0.3359,2.9772,0.759
A-000671,Car,JP,Tokyo,35.66837,139.70796,B,VND,2025-10-30,16,794897435.9,,,,,,,,,,,,,,,,,,,,2015 BMW F-150,2015.0,96789.0,3168.0,0.0,1.0,2.0,True,Clean,False,1,REG-948377037,286025641.03,368790512.82,372592820.51,0.7677,1.3027,0.828
A-000672,Car,US,New York,40.71037,-73.9667,B,VND,2025-10-30,35,515051282.05,,,,,,,,,,,,,,,,,,,,2016 BMW Sportage,2016.0,130564.0,3519.0,0.0,3.0,3.0,True,Disputed,False,0,REG-383967920,114487179.49,273905384.62,277150512.82,0.4131,2.4208,0.83
A-000673,Car,US,San Jose,37.32845,-121.8874,C,VND,2025-10-30,2,1408358974.36,,,,,,,,,,,,,,,,,,,,2016 Hyundai Corolla,2016.0,82030.0,3112.0,0.0,10.0,3.0,False,Clean,True,1,REG-327978929,389564102.56,652726666.67,646315384.62,0.6027,1.6591,0.659
A-000674,House,UK,London,51.47886,-0.09412,A,VND,2025-10-30,47,8106025641.03,1978.0,0.0,4.0,5.0,3.0,1.0,1509.0,4204.0,10.83,24.77,Residential,D,owner,153307692.31,0.0,2.48,0.92,,,,,,,,,,False,Clean,True,1,REG-702526818,2476205128.21,4892508461.54,4858723076.92,0.5096,1.9622,0.858
A-000675,Car,FR,Paris,48.84573,2.34355,C,VND,2025-10-30,43,748102564.1,,,,,,,,,,,,,,,,,,,,2011 Ford Corolla,2011.0,129570.0,4039.0,0.0,1.0,1.0,False,Clean,True,2,REG-826479682,72538461.54,201854102.56,200196666.67,0.3623,2.7599,0.68
A-000676,Land Plot,DE,Berlin,52.51951,13.44198,B,VND,2025-10-30,31,2530000000.0,,,,,,,,149.0,55.22,,Industrial,,,,,,,B,False,,,,,,,,True,Clean,False,1,REG-425538625,539333333.33,1024901025.64,1076274615.38,0.5011,1.9956,0.809
A-000677,House,VN,Ho Chi Minh,10.766,106.69151,A,VND,2025-10-30,49,11944487179.49,1976.0,0.0,2.0,2.0,2.0,1.0,1423.0,4480.0,27.3,17.17,Residential,B,owner,42564102.56,0.0,4.18,1.93,,,,,,,,,,False,Clean,True,1,REG-221865837,3312128205.13,6957483846.15,6967730512.82,0.4754,2.1037,0.898
A-000678,Land Plot,VN,Hanoi,20.9806,105.83526,C,VND,2025-10-30,25,9181538461.54,,,,,,,,5053.0,14.39,,Commercial,,,,,,,C,False,,,,,,,,True,Disputed,False,1,REG-903327462,35564743589.74,71791260512.82,69944615128.21,0.5085,1.9667,0.695
A-000679,Condo,JP,Tokyo,35.65132,139.68066,B,VND,2025-10-30,32,4727820512.82,1993.0,24.0,18.0,4.0,2.0,1.0,277.0,399.0,26.71,5.77,Residential,E,tenant,116128205.13,0.0,3.13,0.58,,,,,,,,,,True,Pending Verification,False,2,REG-470526654,1340897435.9,2422575128.21,2327473076.92,0.5761,1.7358,0.875
A-000680,Land Plot,US,New York,40.71227,-74.01804,B,VND,2025-10-30,50,9669128205.13,,,,,,,,4455.0,37.03,,Agricultural,,,,,,,C,False,,,,,,,,True,Clean,False,1,REG-634182909,67969128205.13,93625309230.77,98094478205.13,0.6929,1.4432,0.838
A-000681,Car,US,San Jose,37.33786,-121.9392,C,VND,2025-10-30,47,1444692307.69,,,,,,,,,,,,,,,,,,,,2022 Hyundai Civic,2022.0,221433.0,4316.0,0.0,3.0,3.0,True,Clean,False,0,REG-483599173,891589743.59,1244048461.54,1296933846.15,0.6875,1.4546,0.73
A-000682,Car,UK,London,51.49537,-0.1204,A,VND,2025-10-30,52,751256410.26,,,,,,,,,,,,,,,,,,,,2017 Ford Elantra,2017.0,143319.0,4353.0,0.0,7.0,3.0,False,Pending Verification,True,0,REG-643230506,277487179.49,390864615.38,394468205.13,0.7034,1.4216,0.833
A-000683,Condo,FR,Paris,48.85272,2.33412,B,VND,2025-10-30,54,7456128205.13,1971.0,15.0,7.0,1.0,1.0,2.0,142.0,701.0,29.41,13.19,Commercial,E,tenant,9025641.03,0.0,0.74,1.19,,,,,,,,,,False,Pending Verification,True,2,REG-381314284,1734564102.56,3535149743.59,3715303589.74,0.4669,2.1419,0.788
A-000684,Condo,DE,Berlin,52.51234,13.3715,B,VND,2025-10-30,58,3610692307.69,1967.0,6.0,2.0,5.0,3.0,1.0,352.0,651.0,28.95,20.11,Mixed,D,owner,91410256.41,1.0,0.31,1.57,,,,,,,,,,False,Clean,True,0,REG-709431084,765461538.46,1717178461.54,1820100256.41,0.4206,2.3778,0.753
A-000685,Land Plot,VN,Ho Chi Minh,10.77883,106.69103,B,VND,2025-10-30,43,912743589.74,,,,,,,,6040.0,26.51,,Commercial,,,,,,,A,True,,,,,,,,True,Clean,True,1,REG-566421113,8079410256.41,13657991794.87,14566885897.44,0.5546,1.803,0.864
A-000686,Land Plot,VN,Hanoi,21.06209,105.82531,C,VND,2025-10-30,48,4070589743.59,,,,,,,,2254.0,59.61,,Industrial,,,,,,,B,True,,,,,,,,False,Clean,True,1,REG-984974017,5911461538.46,13085748205.13,13530829743.59,0.4369,2.2889,0.769
A-000687,House,JP,Tokyo,35.68431,139.71525,B,VND,2025-10-30,6,6825153846.15,2019.0,0.0,1.0,5.0,1.0,1.0,2276.0,2885.0,15.36,19.16,Commercial,E,tenant,36051282.05,0.0,0.75,0.48,,,,,,,,,,True,Clean,False,0,REG-922031338,2832846153.85,4855571025.64,5018592820.51,0.5645,1.7716,0.802
A-000688,Car,US,New York,40.74704,-74.01906,C,VND,2025-10-30,20,1149538461.54,,,,,,,,,,,,,,,,,,,,2016 Kia F-150,2016.0,103967.0,2151.0,0.0,0.0,1.0,False,Clean,False,0,REG-721454955,306025641.03,559164871.79,574268205.13,0.5329,1.8765,0.767
A-000689,Car,US,San Jose,37.34424,-121.8907,C,VND,2025-10-30,31,1739948717.95,,,,,,,,,,,,,,,,,,,,2011 Mercedes Corolla,2011.0,121815.0,4170.0,1.0,7.0,3.0,True,Clean,True,2,REG-563150402,238256410.26,579576923.08,584620769.23,0.4075,2.4537,0.739
A-000690,Car,UK,London,51.48749,-0.07339,B,VND,2025-10-30,51,1029179487.18,,,,,,,,,,,,,,,,,,,,2010 Kia F-150,2010.0,79265.0,1941.0,0.0,2.0,1.0,True,Clean,False,0,REG-571727759,184128205.13,296785384.62,302591025.64,0.6085,1.6434,0.795
A-000691,Apartment,FR,Paris,48.86622,2.36064,D,VND,2025-10-30,34,2943025641.03,1991.0,18.0,26.0,2.0,2.0,1.0,201.0,974.0,10.53,24.4,Commercial,B,tenant,77871794.87,0.0,1.46,1.04,,,,,,,,,,True,Pending Verification,False,2,REG-589890811,517102564.1,828508717.95,852130256.41,0.6068,1.6479,0.613
A-000692,Land Plot,DE,Berlin,52.54233,13.39161,A,VND,2025-10-30,40,8848717948.72,,,,,,,,3424.0,57.09,,Industrial,,,,,,,B,True,,,,,,,,True,Clean,False,1,REG-769433220,64016487179.49,98358992820.51,94140558717.95,0.68,1.4706,0.874
A-000693,Land Plot,VN,Ho Chi Minh,10.76077,106.69863,B,VND,2025-10-30,51,6614256410.26,,,,,,,,4364.0,17.5,,Industrial,,,,,,,B,True,,,,,,,,True,Clean,True,0,REG-338615442,40983538461.54,77255359230.77,77970932307.69,0.5256,1.9025,0.813
A-000694,House,VN,Hanoi,20.9938,105.81975,B,VND,2025-10-30,12,7336179487.18,2013.0,0.0,5.0,4.0,3.0,2.0,975.0,368.0,24.59,22.45,Commercial,D,tenant,137615384.62,0.0,0.67,1.69,,,,,,,,,,False,Clean,True,0,REG-394189886,3683307692.31,4860184358.97,4833472820.51,0.762,1.3123,0.769
A-000695,Apartment,JP,Tokyo,35.6813,139.66704,A,VND,2025-10-30,59,2428846153.85,1966.0,23.0,11.0,3.0,1.0,0.0,145.0,559.0,21.21,22.84,Mixed,A,owner,82384615.38,0.0,3.4,1.66,,,,,,,,,,True,Clean,False,1,REG-568042447,477743589.74,1555306923.08,1640427692.31,0.2912,3.4337,0.923
A-000696,Apartment,US,New York,40.7274,-73.99137,C,VND,2025-10-30,26,4412871794.87,1999.0,23.0,26.0,3.0,2.0,1.0,383.0,9.0,5.47,4.81,Industrial,B,owner,126076923.08,0.0,0.66,1.33,,,,,,,,,,False,Clean,False,0,REG-522232447,1105461538.46,1651354615.38,1771698461.54,0.624,1.6027,0.74
A-000697,Land Plot,US,San Jose,37.34212,-121.87915,D,VND,2025-10-30,43,8756307692.31,,,,,,,,7797.0,38.63,,Industrial,,,,,,,A,True,,,,,,,,True,Clean,False,1,REG-472439745,59833717948.72,98033778974.36,99806659487.18,0.5995,1.6681,0.681
A-000698,Apartment,UK,London,51.4988,-0.10977,D,VND,2025-10-30,12,3810128205.13,2013.0,22.0,28.0,5.0,3.0,1.0,90.0,996.0,15.13,15.17,Industrial,B,tenant,31666666.67,0.0,2.35,1.51,,,,,,,,,,True,Disputed,True,0,REG-996256807,573923076.92,1221977179.49,1142590512.82,0.5023,1.9908,0.686
A-000699,House,FR,Paris,48.83129,2.35299,A,VND,2025-10-30,33,7939025641.03,1992.0,0.0,5.0,4.0,2.0,1.0,1900.0,2955.0,28.21,15.73,Commercial,B,vacant,123564102.56,0.0,3.83,1.74,,,,,,,,,,False,Clean,True,0,REG-208469936,2669666666.67,4931527435.9,4791005128.21,0.5572,1.7946,0.84
A-000700,Condo,DE,Berlin,52.49983,13.44204,B,VND,2025-10-30,51,4394102564.1,1974.0,9.0,38.0,2.0,3.0,1.0,71.0,314.0,8.65,29.09,Mixed,B,tenant,29948717.95,1.0,1.76,0.37,,,,,,,,,,True,Clean,True,1,REG-777031171,1509128205.13,2111791282.05,2248057692.31,0.6713,1.4896,0.706
